cell_id	lat	lon	municipality_id	municipality_name	km2	employees	companies	truck_fq_weight	truck_fq_municipality	cell_height_lat	cell_width_lon
5020006563000	59.20607968691621	15.035020973925555	1880	Örebro	0.1	11.43	0.4	59.15	243943.9	0.009	0.01845739486791418
5020006566000	59.23302070089616	15.035048581511933	1880	Örebro	0.3	34.29	1.2	177.45000000000002	243943.9	0.009	0.018474591143464458
5050006566000	59.232995919789744	15.087621403896161	1880	Örebro	0.0	0.0		10.0	243943.9	0.009	0.01847457532584398
5120006571000	59.27775664089679	15.210567447846032	1880	Örebro	0.14	818.75	19.11	8378.6	243943.9	0.009	0.01850314580558015
5050006577000	59.331778579626146	15.087875572947976	1880	Örebro	0.22	0.0		20.0	243943.9	0.009	0.01853762766082293
5050006578000	59.34075874657413	15.087898765311591	1880	Örebro	0.11	0.0		10.0	243943.9	0.009	0.01854335964349589
5070006565000	59.223987291889436	15.122637656989465	1880	Örebro	0.0	0.0	0.0	0.0	243943.9	0.009	0.018468825176728623
5070006566000	59.23296759856019	15.122669885640939	1880	Örebro	0.7000000000000001	1116.61	39.19	11558.0	243943.9	0.009	0.018474557248585724
5130006576000	59.32262786902675	15.228415329825058	1880	Örebro	0.13	0.0		10.0	243943.9	0.009	0.01853178682123667
5080006563000	59.20600895911897	15.140083668255397	1880	Örebro	0.26	234.0	3.64	2376.3999999999996	243943.9	0.009	0.018457349722817137
5080006566000	59.23294989781058	15.140194098008552	1880	Örebro	0.2	230.57	20.8	2513.7	243943.9	0.009	0.018474545950311356
5080006569000	59.25989072399404	15.140304732995613	1880	Örebro	0.11000000000000001	130.23	3.42	1346.4999999999998	243943.9	0.009	0.01849174210599235
4960006573000	59.29586843401647	14.929773624983584	1880	Örebro	0.0	0.0		10.0	243943.9	0.009	0.018514706446372195
5060006567000	59.241963238837904	15.10517329501342	1880	Örebro	0.2	138.93	1.27	1412.0	243943.9	0.009	0.018480299107785307
5080006565000	59.223969597417124	15.14015726531343	1880	Örebro	0.17	180.3	19.58	1998.8	243943.9	0.009	0.018468813882461015
5080006568000	59.250910461096886	15.140267831829838	1880	Örebro	0.38	561.82	25.11	5879.3	243943.9	0.009	0.01848601006207565
5090006569000	59.25987064179682	15.157842751743386	1880	Örebro	0.41000000000000003	1478.02	92.83999999999999	15708.6	243943.9	0.009	0.01849172928765532
5120006572000	59.28673683273232	15.210622902170332	1880	Örebro	0.34	850.0	61.82	9118.2	243943.9	0.009	0.018508877804138672
5140006568000	59.25075458456087	15.24546782623511	1880	Örebro	0.35	1182.43	11.35	1193.78	243943.9	0.009	0.01848591056708756
5150006568000	59.25072033910936	15.263001035379032	1880	Örebro	0.01	17.24	1.24	184.79999999999995	243943.9	0.009	0.018485888708436617
5140006564000	59.21483362900181	15.245209920532954	1880	Örebro	0.03	48.21	1.61	498.2	243943.9	0.009	0.01846298245271582
5140006573000	59.29565549719723	15.245791108061658	1880	Örebro	0.0	0.0	0.0	0.0	243943.9	0.009	0.018514570530173156
5180006565000	59.22366289553921	15.315351625536614	1880	Örebro	0.06	0.0		10.0	243943.9	0.009	0.018468618116629473
5070006567000	59.24194789273331	15.122702134245745	1880	Örebro	0.48	906.67	20.27	9269.4	243943.9	0.009	0.01848028931246567
5230006580000	59.35812134062894	15.40454231454738	1880	Örebro	0.04	0.0		10.0	243943.9	0.009	0.01855444207535448
5100006569000	59.25984819701042	15.17538074477014	1880	Örebro	0.59	2595.83	173.32999999999998	27691.600000000002	243943.9	0.009	0.01849171496129285
5110006564000	59.214922069499615	15.19266532881988	1880	Örebro	0.1	20.0	1.0	210.0	243943.9	0.009	0.018463038903715444
5110006572000	59.28676403162569	15.193071114478315	1880	Örebro	0.28	700.0	50.91	7509.099999999999	243943.9	0.009	0.01850889516501697
5110006568000	59.25084315063618	15.192867970374268	1880	Örebro	0.06	392.31	7.62	3999.3	243943.9	0.009	0.018485967098242493
4970006574000	59.304856938495085	14.947316327751313	1880	Örebro	0.01	21.88		228.79999999999998	243943.9	0.009	0.01852044375083721
5150006570000	59.268680717409794	15.263139455621872	1880	Örebro	0.01	6.25		72.5	243943.9	0.009	0.018497352702125623
5140006570000	59.26871498717773	15.245597018797538	1880	Örebro	0.26	274.46000000000004	13.57	2890.3	243943.9	0.009	0.018497374576297583
5020006564000	59.215060037400804	15.035030170761583	1880	Örebro	0.24	27.43	0.96	141.95	243943.9	0.009	0.018463126967737373
5060006577000	59.331765548260854	15.10545065588107	1880	Örebro	0.34	0.0		10.0	243943.9	0.009	0.018537619342986467
5010006563000	59.20608322331218	15.017510488384325	1880	Örebro	0.31	35.43	1.24	183.35000000000002	243943.9	0.009	0.018457397125172924
5120006563000	59.20591465575038	15.210125047492667	1880	Örebro	0.01	2.0	0.1	21.0	243943.9	0.009	0.018457289529584885
5100006570000	59.268828432315836	15.175426899657394	1880	Örebro	0.01	87.5	6.25	937.5	243943.9	0.009	0.018497446987597917
5090006568000	59.2508903860252	15.157801237995121	1880	Örebro	0.56	2386.59	130.89000000000001	25174.800000000003	243943.9	0.009	0.018485997248286805
5070006568000	59.25092817441097	15.122734402821203	1880	Örebro	0.03	41.67	3.17	448.40000000000003	243943.9	0.009	0.018486021368369847
5050006567000	59.24197622401189	15.08764443866336	1880	Örebro	0.0	0.0		10.0	243943.9	0.009	0.018480307396138155
5140006565000	59.22381388668751	15.245274337117266	1880	Örebro	0.25	401.79	13.39	4151.8	243943.9	0.009	0.018468714493306077
5110006574000	59.30472439710781	15.193172875532623	1880	Örebro	0.01	33.87	1.68	355.5	243943.9	0.009	0.01852035915052413
5630006588000	59.4258695850054	16.110336385264805	1960	Kungsör	0.2	213.66000000000003	11.82	2254.8	8459.9	0.009	0.018597685343006258
5610006582000	59.37229340579633	16.07338989262916	1960	Kungsör	0.16			20.0	8459.9	0.009	0.01856348801319172
5610006588000	59.42616447275724	16.075094934227252	1960	Kungsör	0.0	0.0	0.0	0.0	8459.9	0.009	0.01859787356795729
5620006587000	59.41703979151974	16.092426471631207	1960	Kungsör	0.0	0.0	0.0	0.0	8459.9	0.009	0.01859204934274493
5620006582000	59.372147462365476	16.090982775927948	1960	Kungsör	0.33			20.0	8459.9	0.009	0.018563394858440625
5630006587000	59.416891211981095	16.11004244468503	1960	Kungsör	0.08	104.35	3.3	1076.5	8459.9	0.009	0.01859195450538322
5620006588000	59.42601821743942	16.092715749760437	1960	Kungsör	0.17	142.86	16.14	1590.0	8459.9	0.009	0.01859778021413075
5640006588000	59.42571857550439	16.127956837840586	1960	Kungsör	0.08	104.35	3.3	1076.5	8459.9	0.009	0.018597588954615236
5640006587000	59.41674025622096	16.127658234969818	1960	Kungsör	0.18	234.78	7.43	2422.1	8459.9	0.009	0.01859185815129465
5470006650000	59.98464254059605	15.84225574983082	1982	Fagersta	0.01	0.0		10.0	32970.0	0.009	0.01895434651847397
5450006649000	59.97588785994268	15.806200994218585	1982	Fagersta	0.04	106.0	2.48	1084.8	32970.0	0.009	0.018948758462249284
5440006649000	59.97599603379583	15.788287417278143	1982	Fagersta	0.6	1590.0	37.2	16272.0	32970.0	0.009	0.018948827508922416
5430006651000	59.99405871807724	15.770791076931657	1982	Fagersta	0.07	25.3	0.34	256.4	32970.0	0.009	0.01896035680385957
5480006651000	59.99350529920121	15.860406768391247	1982	Fagersta	0.01	0.0		10.0	32970.0	0.009	0.018960003560158572
5470006651000	59.99362084701353	15.842483912575121	1982	Fagersta	0.1	0.0		10.0	32970.0	0.009	0.018960077313582305
5450006648000	59.96690944740993	15.8059828127291	1982	Fagersta	0.0	0.0	0.0	0.0	32970.0	0.009	0.01894302759940826
5440006650000	59.98497447248576	15.788500886929912	1982	Fagersta	0.14	371.0	8.68	3796.8	32970.0	0.009	0.0189545583884594
5440006651000	59.9939528984147	15.788714491563058	1982	Fagersta	0.32	115.66	1.54	1172.0	32970.0	0.009	0.018960289259851125
5460006650000	59.98475561571578	15.824337602287732	1982	Fagersta	0.02	0.0		10.0	32970.0	0.009	0.018954418693593964
5450006651000	59.99384464665848	15.806637771092944	1982	Fagersta	0.03	44.12	4.24	493.6	32970.0	0.009	0.01896022016345297
5450006650000	59.984866259691614	15.806419313632288	1982	Fagersta	0.16	205.88	19.76	2266.3999999999996	32970.0	0.009	0.018954489316930483
5440006648000	59.96701758234312	15.788074082487743	1982	Fagersta	0.22	583.0	13.64	5966.4	32970.0	0.009	0.01894309662123903
5430006649000	59.97610177730505	15.770373705476366	1982	Fagersta	0.0	0.0	0.0	0.0	32970.0	0.009	0.01894889500432268
5430006653000	60.01201560789536	15.771208976519437	1982	Fagersta	0.04	14.46	0.19	146.5	32970.0	0.009	0.0189718185708728
5430006652000	60.00303716935465	15.770999960650219	1982	Fagersta	0.4	144.58	1.93	1465.1000000000001	32970.0	0.009	0.01896608769143106
5460006651000	59.99373396284544	15.824560912453022	1982	Fagersta	0.01	0.0		10.0	32970.0	0.009	0.01896014951468862
4300006729000	60.69052269599749	13.718156755625504	2023	Malung-Sälen	0.03	0.0		10.0	6960.0	0.009	0.019404905271265944
4300006728000	60.681546613796115	13.71851383495491	2023	Malung-Sälen	0.19	212.5	22.5	2360.0	6960.0	0.009	0.019399175895860415
4090006770000	61.05423734410901	13.314485654477451	2023	Malung-Sälen	0.0	0.0		10.0	6960.0	0.009	0.01963706198649773
4090006771000	61.06321128515856	13.314008791569602	2023	Malung-Sälen	0.31	150.0		1510.0	6960.0	0.009	0.019642789995219852
4300006727000	60.67257051822517	13.718870684043177	2023	Malung-Sälen	0.03	0.0		10.0	6960.0	0.009	0.019393446511921174
4280006729000	60.69016741771406	13.681543886521261	2023	Malung-Sälen	0.02	36.36	1.09	374.5	6960.0	0.009	0.019404678499427907
4310006729000	60.690696584371054	13.736463537497128	2023	Malung-Sälen	0.29	0.0		10.0	6960.0	0.009	0.019405016263093836
4290006729000	60.690346307091	13.699850204204875	2023	Malung-Sälen	0.1	50.0	4.0	540.0	6960.0	0.009	0.01940479268336401
4320006729000	60.690867972150095	13.754770546533475	2023	Malung-Sälen	0.0	0.0		10.0	6960.0	0.009	0.019405125658808357
4310006728000	60.68172043868136	13.736815520489603	2023	Malung-Sälen	0.0	0.0	0.0	10.0	6960.0	0.009	0.01939928684716412
4280006730000	60.69914335676145	13.681176378127889	2023	Malung-Sälen	0.09	163.64	4.91	1685.4999999999998	6960.0	0.009	0.01941040778345917
4140006747000	60.848947022620855	13.417338555117116	2023	Malung-Sälen	0.06	0.0		10.0	6960.0	0.009	0.019506026497679713
4290006728000	60.681370289290165	13.700212379661304	2023	Malung-Sälen	0.03	37.5	4.5	420.0	6960.0	0.009	0.01939906334906493
6220006927000	62.454083429144866	17.364904529614137	2281	Sundsvall	0.07	133.33	1.33	1346.6000000000004	116621.09000000001	0.009	0.020530574718578706
6240006911000	62.30992974202032	17.392164922661784	2281	Sundsvall	0.03	9.38	1.12	105.0	116621.09000000001	0.009	0.020438562349362487
6230006924000	62.42684896961941	17.3821266431179	2281	Sundsvall	0.08	42.2	1.8399999999999999	440.4	116621.09000000001	0.009	0.0205131911386284
6190006919000	62.383306328548905	17.3012893710878	2281	Sundsvall	0.08	124.53	5.81	1303.4	116621.09000000001	0.009	0.020485398151527303
6200006921000	62.40092302702807	17.32199750869175	2281	Sundsvall	0.04	100.0	11.0	1110.0	116621.09000000001	0.009	0.020496642776601896
6090006917000	62.368425978933146	17.106806886087732	2281	Sundsvall	0.1	0.0		10.0	116621.09000000001	0.009	0.020475900120292566
6120006918000	62.3765065694608	17.165390746150294	2281	Sundsvall	0.13	0.0		10.0	116621.09000000001	0.009	0.020481057909135476
6190006920000	62.39227515920887	17.30197755500001	2281	Sundsvall	0.08	236.73	16.16	2528.8999999999996	116621.09000000001	0.009	0.0204911228983207
6210006919000	62.38266224308777	17.339928436364037	2281	Sundsvall	0.23	361.5	15.98	3784.8	116621.09000000001	0.009	0.020484987035929506
6220006918000	62.37336770377226	17.358542260173877	2281	Sundsvall	0.24	373.58	17.43	3910.1	116621.09000000001	0.009	0.02047905439140093
6230006923000	62.417880696920264	17.381413465733885	2281	Sundsvall	0.24	118.81	2.38	1211.9	116621.09000000001	0.009	0.0205074667479778
6230006925000	62.435817226046076	17.38284030589026	2281	Sundsvall	0.14	87.5	8.75	962.5	116621.09000000001	0.009	0.020518915518892386
6190006926000	62.44608780773463	17.306116499894113	2281	Sundsvall	0.12	183.19	13.030000000000001	1962.1999999999998	116621.09000000001	0.009	0.020525471164975693
6160006920000	62.39322155513138	17.243998163898347	2281	Sundsvall	0.55	1077.32	70.88	11481.999999999998	116621.09000000001	0.009	0.020491726976737172
6210006909000	62.292975494668646	17.33295736744622	2281	Sundsvall	0.01	0.0		10.0	116621.09000000001	0.009	0.02042774056257213
6220006913000	62.32852506750951	17.35502444148515	2281	Sundsvall	0.18	282.86	4.11	2869.7000000000003	116621.09000000001	0.009	0.020450431625748937
6220006920000	62.39130464498587	17.35995273516116	2281	Sundsvall	0.3	571.43		5724.299999999999	116621.09000000001	0.009	0.020490503425348503
6230006910000	62.301291671925604	17.372186117014174	2281	Sundsvall	0.14	65.63	11.379999999999999	770.0999999999999	116621.09000000001	0.009	0.020433048724905666
6250006925000	62.43515019579971	17.421544808446797	2281	Sundsvall	0.05	0.0		10.0	116621.09000000001	0.009	0.020518489757786085
6230006911000	62.31026015598929	17.37289302690792	2281	Sundsvall	0.06999999999999999	25.0	3.5	285.0	116621.09000000001	0.009	0.020438773250468893
6100006918000	62.37710220289106	17.126755042542364	2281	Sundsvall	0.05	50.0		510.0	116621.09000000001	0.009	0.020481438098114306
6170006920000	62.39290876984135	17.26332508896671	2281	Sundsvall	0.09000000000000001	320.44000000000005	11.19	1646.8000000000002	116621.09000000001	0.009	0.020491527327902888
6200006918000	62.37401690015569	17.31991566197372	2281	Sundsvall	0.01	15.57	0.73	163.0	116621.09000000001	0.009	0.02047946876926748
6220006924000	62.427178333116366	17.362779444119404	2281	Sundsvall	0.03	30.0		310.0	116621.09000000001	0.009	0.020513401369225293
6200006928000	62.46370342808422	17.326871701109837	2281	Sundsvall	0.01	0.0	0.5	5.0	116621.09000000001	0.009	0.020536715101887135
6230006922000	62.40891240795056	17.38070077326811	2281	Sundsvall	0.31	153.47	3.07	1565.3999999999999	116621.09000000001	0.009	0.020501742346941805
6230006921000	62.39994410271231	17.379988565251082	2281	Sundsvall	0.35	173.27	3.47	1767.4	116621.09000000001	0.009	0.020496017935521707
6220006917000	62.36439920888497	17.357837740928996	2281	Sundsvall	0.21	326.89	15.25	3421.3999999999996	116621.09000000001	0.009	0.02047332985892907
6210006927000	62.45441048166906	17.34553948687535	2281	Sundsvall	0.14	266.67	2.67	2693.4000000000005	116621.09000000001	0.009	0.02053078347409658
6070006912000	62.32415388070072	17.06509576019324	2281	Sundsvall	0.05	0.0		10.0	116621.09000000001	0.009	0.020447641525387396
6180006921000	62.40156223994265	17.283334436562363	2281	Sundsvall	0.21	938.64	1.91	940.55	116621.09000000001	0.009	0.020497050782084636
6190006922000	62.41021277261638	17.303355326925942	2281	Sundsvall	0.05	178.79	0.36	199.15	116621.09000000001	0.009	0.020502572361325303
6210006917000	62.364725022261815	17.338530435340836	2281	Sundsvall	0.01	35.0	3.9	389.0	116621.09000000001	0.009	0.02047353782350718
6220006926000	62.44511508000295	17.364195685537	2281	Sundsvall	0.0	0.0	0.0	0.0	116621.09000000001	0.009	0.020524850279135178
6210006925000	62.436473518761254	17.344133859898502	2281	Sundsvall	0.01	0.0	0.0	1.0	116621.09000000001	0.009	0.020519334426301744
6200006922000	62.40989170389848	17.322692401484343	2281	Sundsvall	0.09	198.84	17.58	2164.2000000000003	116621.09000000001	0.009	0.020502367425232412
6190006928000	62.46402522941835	17.30749990822062	2281	Sundsvall	0.07	0.0	3.5	35.0	116621.09000000001	0.009	0.020536920505604236
6170006918000	62.37497061197274	17.26197224283685	2281	Sundsvall	0.0	0.0		10.0	116621.09000000001	0.009	0.020480077517372276
6150006921000	62.40250095188243	17.22533635497672	2281	Sundsvall	0.02	39.18	2.58	417.59999999999997	116621.09000000001	0.009	0.020497649955864464
6130006918000	62.37620473474597	17.18470794041999	2281	Sundsvall	0.03	0.0		10.0	116621.09000000001	0.009	0.02048086524998275
6080006917000	62.368716988033476	17.087493718415285	2281	Sundsvall	0.2	0.0		10.0	116621.09000000001	0.009	0.02047608586952534
6080006912000	62.32386609567657	17.08438059893779	2281	Sundsvall	0.01	0.0		10.0	116621.09000000001	0.009	0.020447457834061666
6130006917000	62.36723516408232	17.184055242485382	2281	Sundsvall	0.09	0.0		10.0	116621.09000000001	0.009	0.020475140030849773
6140006922000	62.41177788611669	17.206663000622424	2281	Sundsvall	0.0	0.0	0.0	0.0	116621.09000000001	0.009	0.02050357136318317
6150006920000	62.39353166024133	17.224670782675116	2281	Sundsvall	0.12	235.05	15.46	2505.1000000000004	116621.09000000001	0.009	0.020491924914829783
6160006921000	62.402190729056926	17.244669506739896	2281	Sundsvall	0.01	19.59	1.29	208.79999999999998	116621.09000000001	0.009	0.020497451942634772
6170006919000	62.383939698819596	17.26264843609191	2281	Sundsvall	0.19	372.16	24.48	3966.4000000000005	116621.09000000001	0.009	0.02048580242768811
6180006918000	62.37465538590059	17.28128718025973	2281	Sundsvall	0.05	0.0		10.0	116621.09000000001	0.009	0.020479876310602503
6180006919000	62.38362435314503	17.281969135352426	2281	Sundsvall	0.05	458.33	5.42	463.75	116621.09000000001	0.009	0.020485601144576888
6180006920000	62.39259330449292	17.28265155397035	2281	Sundsvall	0.11	608.3299999999999	9.42	2003.75	116621.09000000001	0.009	0.020491325968404608
6180006922000	62.41053115949263	17.284017783577884	2281	Sundsvall	0.07	223.48	0.45	243.92999999999998	116621.09000000001	0.009	0.020502775585615952
6180006923000	62.419500063141214	17.284701595466935	2281	Sundsvall	0.2			20.0	116621.09000000001	0.009	0.020508500378997516
6190006923000	62.419181555360524	17.30404491584666	2281	Sundsvall	0.33			20.0	116621.09000000001	0.009	0.02050829707753434
6200006919000	62.382985625154944	17.320609139393113	2281	Sundsvall	0.25	389.15	18.16	4073.1	116621.09000000001	0.009	0.020485193448618325
6200006920000	62.391954334112945	17.321303088146998	2281	Sundsvall	0.27	798.98	54.55	8535.3	116621.09000000001	0.009	0.020490918117730142
6190006921000	62.40124397389856	17.30266620679499	2281	Sundsvall	0.36	1609.09	3.27	1612.36	116621.09000000001	0.009	0.020496847634920372
6200006925000	62.43679763822403	17.324779917927774	2281	Sundsvall	0.13999999999999999	363.19	14.66	3778.5	116621.09000000001	0.009	0.020519541309665424
6210006918000	62.3736936407311	17.339229198463094	2281	Sundsvall	0.14	392.83	38.730000000000004	4315.6	116621.09000000001	0.009	0.02047926243486063
6120006917000	62.36753688433216	17.164743808333608	2281	Sundsvall	0.22	0.0		10.0	116621.09000000001	0.009	0.020475332616940234
6210006920000	62.39163082933001	17.340628149503218	2281	Sundsvall	0.24000000000000002	604.77	28.29	6340.6	116621.09000000001	0.009	0.020490711626712645
6210006922000	62.409567953463984	17.342029003337434	2281	Sundsvall	0.19	419.77	37.12	4568.9	116621.09000000001	0.009	0.0205021607774171
6160006919000	62.38425236545002	17.243327277211765	2281	Sundsvall	0.01	19.59	1.29	208.79999999999998	116621.09000000001	0.009	0.02048600200078273
6130006922000	62.41208286194545	17.18732317208117	2281	Sundsvall	0.1	100.0	10.0	1100.0	116621.09000000001	0.009	0.020503766027288664
6220006919000	62.38233618247321	17.35924725809683	2281	Sundsvall	0.01	19.05		200.5	116621.09000000001	0.009	0.020484778913541155
6220006914000	62.33749362712356	17.35572705063877	2281	Sundsvall	0.17	267.14	3.89	2710.2999999999997	116621.09000000001	0.009	0.02045615619953547
6210006924000	62.42750501311841	17.343431763654063	2281	Sundsvall	0.04	20.0	0.0	211.0	116621.09000000001	0.009	0.020513609886964684
6220006911000	62.31058789975206	17.353620651829825	2281	Sundsvall	0.0	0.0	0.0	0.0	116621.09000000001	0.009	0.02043898244719989
6220006909000	62.29265066730127	17.352218763981945	2281	Sundsvall	0.04	0.0		10.0	116621.09000000001	0.009	0.020427533227357506
6220006923000	62.41820993537559	17.362072045844478	2281	Sundsvall	0.05	24.75	0.5	252.5	116621.09000000001	0.009	0.02050767689876143
6210006928000	62.46337893893027	17.346243018535834	2281	Sundsvall	0.0	0.0	0.0	0.0	116621.09000000001	0.009	0.02053650798255196
6050006914000	62.34266248237658	17.02773434325241	2281	Sundsvall	0.09	50.0	5.0	550.0	116621.09000000001	0.009	0.02045945544652286
6190006925000	62.43711907292135	17.305425501875472	2281	Sundsvall	0.33	509.57	24.7	5352.7	116621.09000000001	0.009	0.02051974647936062
6210006923000	62.41853649135204	17.34273014495455	2281	Sundsvall	0.15	331.4	29.3	3607.0	116621.09000000001	0.009	0.02050788533733608
6200006926000	62.44576625089817	17.325476704293326	2281	Sundsvall	0.33	344.04	17.6	3616.3999999999996	116621.09000000001	0.009	0.02052526591731987
4220007026000	63.354176186997954	13.441067107013666	2321	Åre	0.01	5.88	0.76	66.39999999999999	1149.8999999999999	0.009	0.02110509812353934
4210007025000	63.34498512591748	13.421581828668042	2321	Åre	0.01	5.88	0.76	66.39999999999999	1149.8999999999999	0.009	0.021099231528501124
4340007019000	63.293786180162606	13.683691606176305	2321	Åre	0.15	0.0		10.0	1149.8999999999999	0.009	0.021066551571475755
4350007019000	63.29396896267367	13.703629505848392	2321	Åre	0.0	0.0		10.0	1149.8999999999999	0.009	0.021066668240374273
4220007025000	63.34520466902929	13.441552885182295	2321	Åre	0.0	0.0	0.0	0.0	1149.8999999999999	0.009	0.021099371661454126
4210007026000	63.35395655849065	13.421089831653822	2321	Åre	0.15	88.24	11.47	997.0999999999999	1149.8999999999999	0.009	0.021104957936078948
6730007235000	65.19270411621258	18.696927107589527	2418	Malå	0.09	56.25	3.37	596.1999999999999	4269.900000000001	0.009	0.022278618648831707
6740007235000	65.19217745074566	18.71824209284833	2418	Malå	0.21	131.25	7.87	1391.2	4269.900000000001	0.009	0.02227828248165928
6740007234000	65.18322376871974	18.716985221430157	2418	Malå	0.08	50.0	3.0	530.0	4269.900000000001	0.009	0.02227256740414134
6730007234000	65.18375021900097	18.695677401105502	2418	Malå	0.02	12.5	0.75	132.5	4269.900000000001	0.009	0.022272903433962127
6750007234000	65.18269429840025	18.738292102787437	2418	Malå	0.11	117.86	9.43	1272.8999999999999	4269.900000000001	0.009	0.022272229446649597
6760007234000	65.18216180828739	18.759598039866734	2418	Malå	0.03	32.14	2.57	347.1	4269.900000000001	0.009	0.022271889561643214
8060007315000	65.80925382725944	21.702303438130976	2582	Boden	0.03	45.65	2.09	477.4	16699.999999999996	0.009	0.022672158354853818
8090007320000	65.85092037697163	21.77923110541441	2582	Boden	0.29			20.0	16699.999999999996	0.009	0.02269875384493498
8040007314000	65.80224668014588	21.656546821706097	2582	Boden	0.09	45.0	1.8	468.0	16699.999999999996	0.009	0.022667685738022258
8040007313000	65.7933353126915	21.65423598538926	2582	Boden	0.0	0.0	0.0	0.0	16699.999999999996	0.009	0.022661997669622548
8030007316000	65.82101712214704	21.639441705775337	2582	Boden	0.07	26.92		279.20000000000005	16699.999999999996	0.009	0.02267966679014942
8060007318000	65.83598508704172	21.70929631041736	2582	Boden	0.1	21.74	2.61	243.49999999999997	16699.999999999996	0.009	0.02268922074565189
8050007318000	65.83693989541324	21.687552934879285	2582	Boden	0.02	0.0	1.14	11.399999999999999	16699.999999999996	0.009	0.022689830193680333
7990007317000	65.83369097025428	21.554774897284233	2582	Boden	0.04	0.0		10.0	16699.999999999996	0.009	0.02268775642569531
8070007313000	65.79047681927166	21.719354943114112	2582	Boden	0.0	0.0	0.0	0.0	16699.999999999996	0.009	0.02266017311169972
8050007313000	65.79238555360504	21.675944070003325	2582	Boden	0.0	0.0	0.0	0.0	16699.999999999996	0.009	0.022661391444520215
8090007319000	65.84201131344149	21.77687252531525	2582	Boden	0.18			20.0	16699.999999999996	0.009	0.02269306724711527
8050007316000	65.81911831697356	21.682904082810566	2582	Boden	0.07	200.0	17.0	2170.0	16699.999999999996	0.009	0.022678454795047685
8050007317000	65.82802913260322	21.68522762319852	2582	Boden	0.05	0.0	2.86	28.599999999999998	16699.999999999996	0.009	0.02268414251122123
8050007314000	65.8012965274307	21.678262308150153	2582	Boden	0.21	105.0	4.2	1092.0	16699.999999999996	0.009	0.022667079261669235
8060007313000	65.79143272231332	21.697650391073818	2582	Boden	0.0	0.0	0.0	0.0	16699.999999999996	0.009	0.022660783258449058
8070007315000	65.80829713171278	21.724022791577454	2582	Boden	0.0	0.0	0.0	0.0	16699.999999999996	0.009	0.022671547702253644
8060007314000	65.80034330126612	21.699976029117682	2582	Boden	0.52	640.09	55.18	6952.7	16699.999999999996	0.009	0.02266647082355329
8060007317000	65.82707472019135	21.706963576834976	2582	Boden	0.18	88.26	5.390000000000001	946.5	16699.999999999996	0.009	0.022683533315931273
8080007320000	65.85188521811585	21.75747823407409	2582	Boden	0.0			20.0	16699.999999999996	0.009	0.022699369696817566
8070007317000	65.82611723105023	21.728697753669234	2582	Boden	0.03	0.0		10.0	16699.999999999996	0.009	0.022682922156784878
8070007314000	65.79938700210799	21.721687979116272	2582	Boden	0.18	264.26	13.73	2779.9	16699.999999999996	0.009	0.02266586042396536
8060007316000	65.81816430024922	21.704632620055264	2582	Boden	0.06	90.0	3.0	930.0	16699.999999999996	0.009	0.022677845852322534
8030007317000	65.82992872541165	21.641750407561307	2582	Boden	0.06	23.08		240.79999999999998	16699.999999999996	0.009	0.022685355009065274
6590006598000	59.49023602549846	17.80806859582968	0114	Upplands Väsby	0.0	0.0		10.0	62149.8	0.009	0.018638770027039796
6590006599000	59.49920519307849	17.808814099541845	0114	Upplands Väsby	0.03	0.0		30.0	62149.8	0.009	0.018644494988887095
6600006596000	59.4719176974643	17.824205594928053	0114	Upplands Väsby	0.02	0.0		10.0	62149.8	0.009	0.018627077556343248
6600006597000	59.480886766004794	17.824954832156486	0114	Upplands Väsby	0.02	0.0		10.0	62149.8	0.009	0.018632802454974253
6600006598000	59.489855816361704	17.825704535897042	0114	Upplands Väsby	0.54	0.0		30.0	62149.8	0.009	0.018638527341998792
6600006599000	59.4988248485321	17.826454706557197	0114	Upplands Väsby	0.62	0.0		30.0	62149.8	0.009	0.018644252217415
6610006596000	59.471535383650725	17.84183174367034	0114	Upplands Väsby	0.02	0.0		10.0	62149.8	0.009	0.0186268335279006
6610006597000	59.48050431608224	17.84258564165663	0114	Upplands Väsby	0.02	0.0		10.0	62149.8	0.009	0.01863255833965412
6610006598000	59.489473230258135	17.84334000904488	0114	Upplands Väsby	0.03			20.0	62149.8	0.009	0.018638283139755196
6610006599000	59.49844212617541	17.84409484624507	0114	Upplands Väsby	0.28			20.0	62149.8	0.009	0.018644007928201915
6630006599000	59.49766954854056	17.879373712059444	0114	Upplands Väsby	0.05	93.75	0.0	947.5	62149.8	0.009	0.018643514796877945
6630006600000	59.50663815101441	17.880138357116458	0114	Upplands Väsby	0.36	856.8000000000001	36.910000000000004	8947.1	62149.8	0.009	0.018649239398021617
6630006601000	59.515606735077846	17.880903478600125	0114	Upplands Väsby	0.11	232.22	16.62	2488.4	62149.8	0.009	0.01865496398741404
6640006598000	59.488311211420694	17.89624359805025	0114	Upplands Väsby	0.18	24.0	1.68	256.8	62149.8	0.009	0.018637541430622122
6640006599000	59.49727969351896	17.897012432397688	0114	Upplands Väsby	0.09	12.0	0.84	128.4	62149.8	0.009	0.01864326595493083
6640006600000	59.50624815713646	17.897781745649198	0114	Upplands Väsby	0.09000000000000001	256.11	5.35	2614.6	62149.8	0.009	0.018648990467443387
6640006601000	59.515216602270016	17.898551538223266	0114	Upplands Väsby	0.1	211.11	15.11	2262.2000000000003	62149.8	0.009	0.01865471496815776
