year	segment_id	latitude	longitude	is_in_sweden	placement	kW_installed	kW_used	kW_unused	kWPerRoadKm_installed	kWPerRoadKm_used	kWPerRoadKm_unused	kWh_per_year	euro_per_kWh	soc_on_arrival	lane_km
2030-01-01	4133965	59.313318	18.370582	True	Depot	55.72364	55.72364	0	0	0	0	191056.45	0.062475737	0.5	0
2030-01-01	2891832	56.658585	12.862448	True	Depot	3109.2612	3109.2612	0	0	0	0	12085585	0.046745308	0.5	0
2030-01-01	3873162	63.241391	17.207448	True	Depot	75.25036	75.25036	0	0	0	0	72294.414	0.108379215	0.49999997	0
2030-01-01	3018167	63.354576	13.430982	True	Depot	224.94518	224.94518	0	0	0	0	874353.7	0.049112763	0.5	0
2030-01-01	3719981	59.623745	16.548302	True	Depot	484.67932	484.67932	0	0	0	0	1883931	0.047745124	0.5	0
2030-01-01	5241290	65.807949	23.284326	True	Destination	40.573902	40.573902	0	0	0	0	741.6206	0.21016972	0.91499615	0
2030-01-01	3179893	57.87077	14.134752	True	Depot	245.62389	245.62389	0	0	0	0	954730.94	0.04889791	0.5	0
2030-01-01	2945851	57.031095	13.103181	True	Depot	58.498405	58.498405	0	0	0	0	227381.16	0.056374278	0.5	0
2030-01-01	3125840	56.811692	13.898948	True	Depot	1669.1536	1669.1536	0	0	0	0	6487939	0.04690461	0.5	0
2030-01-01	4052964	59.295775	18.002793	True	RestStop	1283.2701	1283.2701	0	0	0	0	1109531.9	0.12155398	0.27948177	0
2030-01-01	3378035	60.719839	15.005756	True	Destination	339.9955	339.9955	0	0	0	0	66361.375	0.18173271	0.8101934	0
2030-01-01	3387030	60.602194	15.07123	True	Depot	384.83142	384.83142	0	0	0	0	1495825.8	0.048052445	0.5	0
2030-01-01	3143858	57.173694	13.988176	True	Destination	417.34097	417.34097	0	0	0	0	475899.12	0.18101855	0.35408908	0
2030-01-01	4034964	59.284437	17.946744	True	Depot	509.78992	509.78992	0	0	0	0	1981534.6	0.04768679	0.5	0
2030-01-01	3251964	59.294719	14.475202	True	Depot	116.000244	116.000244	0	0	0	0	450888.66	0.05150963	0.5	0
2030-01-01	4557191	63.822374	20.252653	True	Depot	302.56146	302.56146	0	0	0	0	1176045.2	0.04845808	0.5	0
2030-01-01	3225101	62.033527	14.341572	True	Depot	87.95905	83.64817	4.3108826	0	0	0	205717.36	0.07838276	0.5	0
2030-01-01	3674978	59.579897	16.345866	True	Destination	340.8547	340.8547	0	0	0	0	10808.434	0.18172303	0.18618932	0
2030-01-01	4395215	64.317575	19.529647	True	Destination	301.9719	301.9719	0	0	0	0	75286.62	0.18221796	0.073919415	0
2030-01-01	3206833	56.662259	14.268659	True	Depot	94.68489	94.68489	0	0	0	0	331982.16	0.056723464	0.5	0
2030-01-01	3170872	57.456665	14.097647	True	RestStop	2138.6616	2138.6616	0	0	0	0	8084365.5	0.05274943	0.2675928	0
2030-01-01	3602910	58.200323	16.012307	True	Depot	1167.3848	1167.3848	0	0	0	0	4537581.5	0.047052443	0.5	0
2030-01-01	4052966	59.335645	18.023596	True	Destination	5275.784	5275.784	0	0	0	0	12402725	0.08906382	0.49023405	0
2030-01-01	3188813	56.266192	14.197555	True	Depot	157.95142	157.95142	0	0	0	0	613951.25	0.050195217	0.5	0
2030-01-01	2918781	55.621414	12.993336	True	Depot	1113.6589	1113.6589	0	0	0	0	4328751	0.047076166	0.5	0
2030-01-01	3647980	59.614177	16.203618	True	Destination	441.31882	370.38184	70.93698	0	0	0	206829.9	0.20606433	0.4796799	0
2030-01-01	4215226	64.533942	18.72967	True	Depot	977.90216	977.90216	0	0	0	0	3801070	0.047147725	0.5	0
2030-01-01	3710832	56.647693	16.483669	True	Depot	240.51608	236.73714	3.778946	0	0	0	920188.56	0.04949144	0.5	0
2030-01-01	3395916	58.335354	15.100808	True	RestStop	9987.452	9987.452	0	0	0	0	37753640	0.052521292	0.4148896	0
2030-01-01	3251962	59.245753	14.440477	True	Depot	90.86439	90.86439	0	0	0	0	192455.55	0.084618315	0.50000006	0
2030-01-01	2675882	57.651455	11.888449	True	Destination	113.4532	113.4532	0	0	0	0	1857.4954	0.18942723	0.4971784	0
2030-01-01	3576003	60.061474	15.919761	True	Destination	330.97366	330.97366	0	0	0	0	10257.684	0.18183777	0.85568625	0
2030-01-01	3288054	61.095229	14.634894	True	Depot	70.75834	70.75834	0	0	0	0	251609.3	0.058379415	0.5	0
2030-01-01	4034972	59.445364	17.935118	True	Depot	341.51428	341.51428	0	0	0	0	1327454	0.048241653	0.5	0
2030-01-01	3918030	60.608216	17.432575	True	Destination	477.18918	477.18918	0	0	0	0	1121813.6	0.09031242	0.4904011	0
2030-01-01	3161809	56.193455	14.068033	True	Depot	128.3955	128.3955	0	0	0	0	499068.6	0.05103186	0.5	0
2030-01-01	3557868	57.362561	15.837182	True	Destination	127.62487	127.62487	0	0	0	0	6187.1943	0.18814492	0.7470844	0
2030-01-01	3944977	59.54797	17.535869	True	Depot	346.4688	346.4688	0	0	0	0	1346711.8	0.04821762	0.5	0
2030-01-01	2522946	58.936351	11.213856	True	Depot	138.204	138.204	0	0	0	0	537193.94	0.05071453	0.5	0
2030-01-01	4188164	63.289558	18.610483	True	Depot	189.0004	189.0004	0	0	0	0	734637.6	0.049598124	0.5	0
2030-01-01	4052977	59.543947	18.032112	True	Depot	42.493053	42.493053	0	0	0	0	4799.7456	0.120141305	0.5	0
2030-01-01	2909805	56.105813	12.92553	True	Destination	396.19293	396.19293	0	0	0	0	116086.164	0.18118614	0.539223	0
2030-01-01	3827937	58.746276	17.002328	True	Depot	2428.6995	2428.6995	0	0	0	0	9440264	0.04679706	0.49999997	0
2030-01-01	5133317	66.346002	22.819597	True	Destination	499.6236	499.6236	0	0	0	0	1174554.1	0.09025079	0.6448372	0
2030-01-01	4016973	59.471972	17.872784	True	Depot	232.78268	232.78268	0	0	0	0	904817.56	0.049026847	0.5	0
2030-01-01	3396058	61.168528	15.118834	True	Depot	80.61243	80.61243	0	0	0	0	255917.1	0.06238953	0.5	0
2030-01-01	2828896	57.92791	12.561168	True	Depot	431.45056	431.45056	0	0	0	0	1677032.1	0.047891263	0.5	0
2030-01-01	2684886	57.734813	11.959666	True	Depot	33.586727	33.586727	0	0	0	0	832.3176	0.12730631	0.5	0
2030-01-01	3756051	61.030101	16.684579	True	Depot	77.696594	77.696594	0	0	0	0	66261.66	0.10789885	0.5	0
2030-01-01	2765913	58.273895	12.289318	True	Depot	280.1515	280.1515	0	0	0	0	1088938.5	0.048609853	0.5	0
2030-01-01	3414044	60.8964	15.16552	True	Destination	51.986908	51.986908	0	0	0	0	1279.2292	0.20308082	0.84668016	0
2030-01-01	3035774	55.484204	13.485622	True	Depot	760.3871	760.3871	0	0	0	0	2955595.5	0.047315676	0.5	0
2030-01-01	3522126	62.5249	15.678687	True	Depot	1216.3248	1216.3248	0	0	0	0	4727810.5	0.047032654	0.5	0
2030-01-01	3242946	58.926113	14.437002	True	Depot	82.83756	78.777695	4.059868	0	0	0	251364.4	0.06434038	0.5	0
2030-01-01	3305882	57.649843	14.705515	True	Depot	178.48738	178.48738	0	0	0	0	693773.9	0.04977704	0.5	0
2030-01-01	4521245	64.916463	20.098962	True	Depot	80.125916	80.125916	0	0	0	0	56177.98	0.1074508	0.5	0
2030-01-01	2919032	60.65823	12.979284	True	Destination	418.53595	418.53595	0	0	0	0	983927	0.09050481	0.60768086	0
2030-01-01	2873818	56.377822	12.788155	True	Destination	231.39598	231.39598	0	0	0	0	21934.33	0.18354122	0.7097157	0
2030-01-01	4008302	66.046459	17.830192	True	Depot	51.63198	49.101498	2.5304832	0	0	0	3875.2861	0.119770706	0.5	0
2030-01-01	3692969	59.398671	16.431497	True	Depot	256.63828	256.63828	0	0	0	0	997543.8	0.04879759	0.5	0
2030-01-01	3188888	57.764867	14.168529	True	RestStop	4455.683	4455.683	0	0	0	0	16842936	0.052598514	0.32651004	0
2030-01-01	3053908	58.177942	13.569021	True	Destination	424.46616	424.46616	0	0	0	0	997868.06	0.09048296	0.52679384	0
2030-01-01	3198025	60.515651	14.23451	True	Destination	677.3166	677.3166	0	0	0	0	1592288.5	0.08990682	0.36280414	0
2030-01-01	5421292	65.840865	24.116694	True	Destination	300.68704	300.68704	0	0	0	0	11985.958	0.18223646	0.794226	0
2030-01-01	3674849	56.987247	16.324549	True	Depot	431.54468	431.54468	0	0	0	0	1677398.1	0.047890972	0.5	0
2030-01-01	2756858	57.162716	12.276832	True	Destination	89.31726	89.31726	0	0	0	0	268.5278	0.19254778	0.36251366	0
2030-01-01	2810867	57.359155	12.484299	True	Destination	287.34818	287.34818	0	0	0	0	32762.312	0.18243875	0.31969872	0
2030-01-01	3062807	56.157474	13.625879	True	Depot	44.58044	44.58044	0	0	0	0	45693.664	0.118876144	0.49999997	0
2030-01-01	2945789	55.781122	13.109329	True	Depot	180.01973	180.01973	0	0	0	0	699730.1	0.04974966	0.5	0
2030-01-01	3189166	63.322669	14.190585	True	Destination	433.0792	433.0792	0	0	0	0	1343.1068	0.18090448	0.304883	0
2030-01-01	3621002	60.048226	16.081338	True	Destination	510.86002	510.86002	0	0	0	0	325769.1	0.1804439	0.42541915	0
2030-01-01	2702892	57.856577	12.003858	True	Depot	472.40167	472.40167	0	0	0	0	1836207.8	0.04777592	0.5	0
2030-01-01	2954925	58.514326	13.125971	True	Depot	1425.4841	1425.4841	0	0	0	0	5540804.5	0.0469634	0.49999997	0
2030-01-01	2882885	57.702092	12.827855	True	Depot	1092.3809	1092.3809	0	0	0	0	4246044	0.04708621	0.5	0
2030-01-01	3269955	59.11224	14.558761	True	Depot	169.5729	169.5729	0	0	0	0	659123.7	0.049946122	0.5	0
2030-01-01	2909805	56.104511	12.931661	True	Depot	268.09882	268.09882	0	0	0	0	1042090.4	0.04870197	0.49999997	0
2030-01-01	3621001	60.037958	16.081837	True	Depot	75.60611	75.60611	0	0	0	0	80320.56	0.108307414	0.5	0
2030-01-01	3647985	59.706576	16.20383	True	Depot	134.43727	134.43727	0	0	0	0	522552.7	0.05083092	0.50000006	0
2030-01-01	3602909	58.195833	16.0181	True	Depot	111.11242	111.11242	0	0	0	0	431889.84	0.051727347	0.5	0
2030-01-01	3414044	60.8964	15.16552	True	Depot	152.08751	152.08751	0	0	0	0	591158.6	0.050335344	0.5	0
2030-01-01	3080781	55.634057	13.68978	True	Depot	784.7027	784.7027	0	0	0	0	3050111.2	0.047292255	0.5	0
2030-01-01	3278965	59.309712	14.581348	True	Depot	363.62277	363.62277	0	0	0	0	1413388.1	0.04813946	0.5	0
2030-01-01	3368975	59.509265	14.9764	True	Depot	142.83049	142.83049	0	0	0	0	555176.94	0.050579987	0.5	0
2030-01-01	3863962	59.247974	17.163816	True	Depot	103.203514	98.1455	5.058014	0	0	0	57083.434	0.10808587	0.5	0
2030-01-01	2765890	57.803425	12.309808	True	Depot	174.06369	174.06369	0	0	0	0	676579.1	0.049858782	0.5	0
2030-01-01	3584975	59.509521	15.957574	True	Depot	37.114876	37.114876	0	0	0	0	33190.26	0.12405667	0.5	0
2030-01-01	3386992	59.853721	15.055158	True	Depot	281.41153	281.41153	0	0	0	0	1093836.2	0.04860068	0.5	0
2030-01-01	3044773	55.478458	13.523434	True	Depot	162.84277	162.84277	0	0	0	0	632963.94	0.050086036	0.5	0
2030-01-01	4160966	59.322334	18.50692	True	Destination	589.5842	589.5842	0	0	0	0	156597.98	0.18010144	0.59673417	0
2030-01-01	2648907	58.145738	11.790721	True	Depot	84.915634	84.915634	0	0	0	0	40318.227	0.106642544	0.50000006	0
2030-01-01	3675010	60.209071	16.326984	True	Depot	477.90427	477.90427	0	0	0	0	1857596.2	0.047761925	0.49999994	0
2030-01-01	3413962	59.255096	15.192688	True	Destination	2951.9587	2951.9587	0	0	0	0	6939695.5	0.08916156	0.49784744	0
2030-01-01	4034945	58.912264	17.958738	True	Depot	4768.6226	4709.3506	59.271973	0	0	0	18305082	0.04708137	0.50000006	0
2030-01-01	2576913	58.279901	11.457479	True	Depot	741.8844	741.8844	0	0	0	0	2883677	0.0473345	0.5	0
2030-01-01	2945990	59.803245	13.094446	True	Depot	77.01071	77.01071	0	0	0	0	38183.773	0.10803045	0.5	0
2030-01-01	3017842	56.8411	13.432204	True	Depot	85.09745	80.92682	4.1706314	0	0	0	104203.875	0.110574946	0.5	0
2030-01-01	3737909	58.189381	16.608234	True	Destination	537.59155	511.24423	26.34732	0	0	0	61860.277	0.18707423	0.64622074	0
2030-01-01	2693944	58.882409	11.967327	True	Depot	66.736206	64.228966	2.5072403	0	0	0	113865.2	0.113471225	0.5	0
2030-01-01	3692851	57.023481	16.431517	True	Depot	186.85873	186.85873	0	0	0	0	726312.9	0.049632955	0.5	0
2030-01-01	3575949	58.991698	15.885486	True	Depot	82.9	82.9	0	0	0	0	203907.83	0.07589061	0.5	0
2030-01-01	3989959	59.198678	17.740384	True	Depot	94.850464	94.850464	0	0	0	0	1243.3131	0.1052263	0.5	0
2030-01-01	3386993	59.861353	15.042202	True	Depot	21.900309	21.900309	0	0	0	0	1429.0283	0.14554803	0.50000006	0
2030-01-01	3279051	61.026983	14.59008	True	Destination	340.49594	340.49594	0	0	0	0	56546.6	0.18172707	0.38618094	0
2030-01-01	2819845	56.900247	12.540426	True	Depot	86.22873	86.22873	0	0	0	0	96313	0.10643664	0.50000006	0
2030-01-01	5142318	66.365611	22.841776	True	Destination	331.35703	331.35703	0	0	0	0	7660.4365	0.18183318	0.90702736	0
2030-01-01	3494831	56.620943	15.55773	True	Depot	828.26886	828.26886	0	0	0	0	3219450.2	0.047253788	0.50000006	0
2030-01-01	3422954	59.09912	15.220597	True	Destination	370.2193	370.2193	0	0	0	0	13570.221	0.18141812	0.09389212	0
2030-01-01	3657027	60.544784	16.279928	True	Depot	306.58453	306.58453	0	0	0	0	1191683	0.048433173	0.5	0
2030-01-01	3890952	59.050509	17.290216	True	Depot	406.2097	389.8591	16.350586	0	0	0	1515368.4	0.049362116	0.50000006	0
2030-01-01	2909957	59.142653	12.92584	True	Depot	84.637924	84.637924	0	0	0	0	328984.5	0.053343456	0.5	0
2030-01-01	2891834	56.680117	12.870163	True	Destination	732.75446	732.75446	0	0	0	0	1722616.5	0.08983363	0.33525226	0
2030-01-01	3197942	58.851354	14.204267	True	Depot	698.1174	698.1174	0	0	0	0	2713556.8	0.047383	0.5	0
2030-01-01	3522158	63.165144	15.657516	True	Depot	123.62629	123.62629	0	0	0	0	480530.88	0.051204346	0.5	0
2030-01-01	3927027	60.556278	17.440976	True	Depot	487.40308	487.40308	0	0	0	0	1894518.1	0.047738507	0.5	0
2030-01-01	3269812	56.255628	14.556542	True	Depot	76.15095	72.418785	3.7321625	0	0	0	222192.8	0.06712831	0.5	0
2030-01-01	3656931	58.620135	16.244347	True	Depot	3888.1633	3888.1633	0	0	0	0	15113145	0.04670833	0.49999997	0
2030-01-01	2774914	58.290548	12.323463	True	Depot	634.14886	634.14886	0	0	0	0	2464913.2	0.04746596	0.5	0
2030-01-01	3621090	61.81592	16.098992	True	Depot	203.65991	203.65991	0	0	0	0	791618.5	0.0493795	0.5	0
2030-01-01	4025980	59.604291	17.895129	True	Depot	572.16907	572.16907	0	0	0	0	2224000.5	0.047564015	0.49999997	0
2030-01-01	3665833	56.667913	16.303427	True	Destination	413.81177	378.45068	35.361084	0	0	0	889691.5	0.09668286	0.4541342	0
2030-01-01	4080018	60.375273	18.157377	True	Depot	28.957352	28.957352	0	0	0	0	21085.193	0.1327714	0.5	0
2030-01-01	3503881	57.622553	15.597838	True	Depot	77.13832	77.13832	0	0	0	0	56478.883	0.108005784	0.5	0
2030-01-01	4206165	63.300802	18.715916	True	RestStop	14329.568	11570.646	2758.9219	0	0	0	43738210	0.06137438	0.4971476	0
2030-01-01	3756231	64.621067	16.683861	True	Depot	30.439384	30.439384	0	0	0	0	1738.7158	0.1308409	0.5	0
2030-01-01	2936778	55.565093	13.076704	True	Destination	4685.2026	460.40256	4224.8003	0	0	0	1082350.4	0.68082434	0.5066142	0
2030-01-01	4034976	59.5209	17.928832	True	Depot	43.38234	43.38234	0	0	0	0	168625.56	0.05979371	0.5	0
2030-01-01	3629971	59.422636	16.139658	True	Depot	226.09634	226.09634	0	0	0	0	878828.4	0.04909977	0.5	0
2030-01-01	3017889	57.799597	13.412914	True	Destination	668.6145	486.04037	182.57413	0	0	0	981977.3	0.12915944	0.43080017	0
2030-01-01	3431962	59.257513	15.24852	True	Depot	40.064247	37.15011	2.9141388	0	0	0	653.2796	0.12899843	0.5	0
2030-01-01	2945966	59.338245	13.106231	True	Depot	7222.868	7222.868	0	0	0	0	28075022	0.046640158	0.5	0
2030-01-01	3179888	57.761189	14.151907	True	Destination	314.3855	314.3855	0	0	0	0	544735.6	0.11472367	0.57516986	0
2030-01-01	3737952	59.052968	16.603622	True	Depot	88.403656	84.35565	4.048004	0	0	0	327887.28	0.05488669	0.50000006	0
2030-01-01	4286986	59.722678	19.064632	True	Depot	48.5022	48.5022	0	0	0	0	129742.42	0.07811608	0.50000006	0
2030-01-01	3449881	57.631421	15.348991	True	Depot	87.85244	87.85244	0	0	0	0	242971.19	0.068591215	0.5	0
2030-01-01	2909821	56.427317	12.937208	True	Depot	379.01636	379.01636	0	0	0	0	1473222.5	0.048075333	0.5	0
2030-01-01	4881292	65.84173	21.701432	True	Destination	425.88303	425.88303	0	0	0	0	26835.367	0.1809556	0.10542272	0
2030-01-01	3359902	58.056349	14.953741	True	Depot	578.4811	578.4811	0	0	0	0	2248534.8	0.04755307	0.5	0
2030-01-01	3404963	59.26013	15.149357	True	Depot	54.384644	51.719257	2.6653862	0	0	0	164077.2	0.06929773	0.5	0
2030-01-01	4035145	62.919681	17.922469	True	Depot	24.862715	24.862715	0	0	0	0	32964.133	0.13930137	0.5	0
2030-01-01	3945017	60.347536	17.520612	True	Depot	96.80921	92.064575	4.7446365	0	0	0	192332.23	0.08846992	0.50000006	0
2030-01-01	3107807	56.159516	13.801879	True	Depot	1585.7882	1585.7882	0	0	0	0	6163898	0.046922706	0.5	0
2030-01-01	3575969	59.396916	15.889658	True	Depot	631.93115	622.32996	9.601196	0	0	0	2418972.5	0.047972016	0.5	0
2030-01-01	3945276	65.538142	17.548859	True	Depot	190.13155	190.13155	0	0	0	0	739034.3	0.049580064	0.5	0
2030-01-01	2693894	57.882222	11.962073	True	Depot	427.1195	427.1195	0	0	0	0	1660197.9	0.04790475	0.5	0
2030-01-01	3197962	59.241681	14.238807	True	Depot	31.390858	31.390858	0	0	0	0	2395.7974	0.1296976	0.5	0
2030-01-01	2603926	58.52045	11.574478	True	Depot	74.41326	74.41326	0	0	0	0	124450.44	0.10855086	0.5	0
2030-01-01	3639006	60.138042	16.168441	True	Destination	1282.2225	1282.2225	0	0	0	0	3014349.8	0.08945051	0.5423418	0
2030-01-01	2756915	58.314426	12.274881	True	Depot	89.36419	89.36419	0	0	0	0	267487.62	0.0643639	0.5	0
2030-01-01	3909125	62.516436	17.396969	True	Depot	23.109888	23.109888	0	0	0	0	257.06415	0.14280398	0.5	0
2030-01-01	4061963	59.262916	18.0644	True	Depot	830.7567	830.7567	0	0	0	0	3229120.8	0.047251713	0.5	0
2030-01-01	5259369	67.39698	23.38989	True	Depot	42.24857	42.24857	0	0	0	0	14295.715	0.120297655	0.5	0
2030-01-01	2999975	59.506987	13.328247	True	Depot	148.93153	148.93153	0	0	0	0	578891.4	0.05041534	0.49999997	0
2030-01-01	4016963	59.276228	17.842853	True	Depot	93.63667	93.63667	0	0	0	0	212231.5	0.07972833	0.5	0
2030-01-01	2945770	55.400697	13.090253	True	Depot	15.55758	15.55758	0	0	0	0	670.50836	0.16692205	0.5	0
2030-01-01	2999875	57.503827	13.341151	True	Depot	74.7851	74.7851	0	0	0	0	23862.494	0.10847414	0.5	0
2030-01-01	3819053	61.068489	16.964589	True	RestStop	722.5335	722.5335	0	0	0	0	697405.2	0.16420662	0.26007545	0
2030-01-01	3143818	56.375032	13.977477	True	Destination	361.9291	351.1556	10.773499	0	0	0	183436.45	0.18555856	0.7334014	0
2030-01-01	3143909	58.180794	13.966524	True	Depot	88.89345	88.89345	0	0	0	0	311862.06	0.05713619	0.5	0
2030-01-01	3737953	59.079184	16.609581	True	Depot	301.96945	301.96945	0	0	0	0	1173744	0.048461802	0.49999997	0
2030-01-01	4061962	59.25843	18.045286	True	Depot	328.29343	328.29343	0	0	0	0	1276064.6	0.048309356	0.5	0
2030-01-01	3215796	55.927817	14.29122	True	Depot	122.17059	122.17059	0	0	0	0	474872.62	0.051259678	0.49999997	0
2030-01-01	3008806	56.128299	13.389074	True	RestStop	311.65567	311.65567	0	0	0	0	4468.992	0.2722554	0.37297574	0
2030-01-01	4836264	65.286645	21.490836	True	Destination	369.73843	369.73843	0	0	0	0	77587.63	0.18142274	0.5811571	0
2030-01-01	2729897	57.954891	12.128067	True	Destination	612.60364	612.60364	0	0	0	0	264362.97	0.18001795	0.33965272	0
2030-01-01	2720898	57.968254	12.10497	True	Depot	39.27709	39.27709	0	0	0	0	28897.734	0.12235367	0.5	0
2030-01-01	3521848	56.971213	15.669907	True	Depot	1096.6934	1096.6934	0	0	0	0	4262806	0.047084145	0.5	0
2030-01-01	2765891	57.823842	12.283863	True	Depot	92.295044	87.77166	4.523384	0	0	0	704.8569	0.10946852	0.5	0
2030-01-01	3557883	57.660567	15.824668	True	Destination	1303.8802	1303.8802	0	0	0	0	3065263.2	0.08944205	0.26442152	0
2030-01-01	2891912	58.243554	12.874261	True	Depot	98.92056	98.92056	0	0	0	0	63570.91	0.10472824	0.5	0
2030-01-01	2684883	57.662765	11.934799	True	Depot	918.79346	918.79346	0	0	0	0	3571316.2	0.047185495	0.5	0
2030-01-01	3378004	60.08046	15.021443	True	Depot	72.18939	72.18939	0	0	0	0	154089.11	0.08705683	0.5	0
2030-01-01	2945875	57.501859	13.105204	True	Depot	725.2419	725.2419	0	0	0	0	2818988	0.047352254	0.5	0
2030-01-01	3161777	55.540509	14.043285	True	Depot	108.897194	108.897194	0	0	0	0	423279.34	0.05183244	0.5	0
2030-01-01	3252137	62.748192	14.447526	True	Depot	464.17142	464.17142	0	0	0	0	1804217.4	0.04779746	0.5	0
2030-01-01	3792184	63.69315	16.86767	True	Depot	178.20586	178.20586	0	0	0	0	692679.56	0.049782123	0.5	0
2030-01-01	3179856	57.124519	14.143173	True	Destination	126.01102	126.01102	0	0	0	0	227.98418	0.1882764	0.46046847	0
2030-01-01	3899951	59.038427	17.331355	True	Depot	95.4144	95.4144	0	0	0	0	233442.92	0.07477339	0.5	0
2030-01-01	3188887	57.749175	14.161831	True	Destination	2575.4307	2289.8567	285.57397	0	0	0	5383178	0.09725046	0.4518766	0
2030-01-01	3693269	65.397998	16.427071	True	Depot	49.65529	48.367725	1.2875633	0	0	0	14020.337	0.1185465	0.5	0
2030-01-01	2720907	58.147899	12.116881	True	Depot	36.728523	36.728523	0	0	0	0	28508.986	0.12438208	0.5	0
2030-01-01	2675902	58.059976	11.883127	True	Depot	99.37004	99.37004	0	0	0	0	148343.14	0.10467575	0.5	0
2030-01-01	3728979	59.598701	16.593154	True	Destination	338.3582	338.3582	0	0	0	0	65039.91	0.18175139	0.5644472	0
2030-01-01	2675884	57.690981	11.894884	True	Depot	4158.2827	4158.2827	0	0	0	0	16163090	0.046698738	0.5	0
2030-01-01	5313319	66.392325	23.636286	True	Depot	89.07741	89.07741	0	0	0	0	346240.66	0.05300541	0.5	0
2030-01-01	4575192	63.853338	20.339055	True	Depot	50.659046	50.659046	0	0	0	0	13149.912	0.11578582	0.5	0
2030-01-01	2900812	56.253379	12.911153	True	RestStop	15738.257	13935.132	1803.125	0	0	0	50636550	0.05751421	0.17121339	0
2030-01-01	4548393	67.864611	20.221231	True	Depot	124.6359	124.6359	0	0	0	0	484455.12	0.05116674	0.5	0
2030-01-01	4052970	59.414444	18.036907	True	Depot	252.8443	252.8443	0	0	0	0	982796.56	0.048831165	0.49999997	0
2030-01-01	3188827	56.558718	14.179352	True	Depot	1071.564	1071.564	0	0	0	0	4165129.5	0.04709642	0.5	0
2030-01-01	3269813	56.279071	14.526253	True	Depot	166.34451	160.63187	5.7126465	0	0	0	624369.94	0.051261455	0.5	0
2030-01-01	3206783	55.671647	14.267612	True	Depot	166.7657	166.7657	0	0	0	0	648212.1	0.050003115	0.5	0
2030-01-01	4097967	59.356915	18.228283	True	Depot	168.91612	168.91612	0	0	0	0	656570.7	0.04995929	0.5	0
2030-01-01	3728994	59.88888	16.561626	True	RestStop	5393.9736	5393.9736	0	0	0	0	20389770	0.052574273	0.47327748	0
2030-01-01	3359996	59.92923	14.944173	True	Depot	303.70538	303.70538	0	0	0	0	1180491.6	0.04845093	0.5	0
2030-01-01	2666898	57.979815	11.840893	True	Depot	88.87758	88.87758	0	0	0	0	19081.473	0.1060398	0.5	0
2030-01-01	3215977	59.544049	14.281962	True	Depot	98.441	93.6164	4.8246	0	0	0	286159.62	0.06504137	0.5	0
2030-01-01	3188920	58.405855	14.161314	True	Destination	369.83887	369.83887	0	0	0	0	129462.03	0.18142179	0.38880008	0
2030-01-01	4521294	65.887668	20.101555	True	Depot	392.7231	392.7231	0	0	0	0	1526500.2	0.04802247	0.5	0
2030-01-01	4152008	60.164973	18.473328	True	Depot	129.82426	129.82426	0	0	0	0	504622.1	0.05098266	0.49999997	0
2030-01-01	3891093	61.87365	17.313088	True	Depot	46.991512	46.991512	0	0	0	0	51964.27	0.11755471	0.5	0
2030-01-01	4449195	63.90947	19.777563	True	Destination	186.75134	186.75134	0	0	0	0	67900.42	0.18489479	0.24858923	0
2030-01-01	3521898	57.976147	15.642957	True	Depot	73.35425	73.35425	0	0	0	0	4970.378	0.10877362	0.5	0
2030-01-01	3575977	59.551779	15.914343	True	Depot	37.21411	37.21411	0	0	0	0	36989.58	0.12397416	0.5	0
2030-01-01	2918802	56.056902	12.976122	True	Destination	618.35547	618.35547	0	0	0	0	414379.97	0.17999808	0.57444876	0
2030-01-01	3846033	60.669348	17.087371	True	Depot	167.28914	167.28914	0	0	0	0	650246.75	0.049992338	0.5	0
2030-01-01	2666886	57.738769	11.857906	True	Depot	617.5911	617.5911	0	0	0	0	2400553.8	0.047490228	0.5	0
2030-01-01	2900832	56.655565	12.889385	True	Depot	1987.2448	1987.2448	0	0	0	0	7724347	0.04684956	0.5	0
2030-01-01	3224957	59.141903	14.346474	True	Depot	83.99254	83.99254	0	0	0	0	265581.6	0.06222798	0.50000006	0
2030-01-01	2810845	56.909948	12.516069	True	Depot	472.26904	472.26904	0	0	0	0	1835692.2	0.047776256	0.5	0
2030-01-01	3783030	60.60748	16.807811	True	Depot	438.20343	317.7728	120.43063	0	0	0	1235171.1	0.06037585	0.5	0
2030-01-01	4719236	64.729735	20.970815	True	Depot	113.47569	113.47569	0	0	0	0	441075.84	0.05161973	0.5	0
2030-01-01	4026009	60.197276	17.882084	True	Depot	87.22277	87.22277	0	0	0	0	2029.7675	0.106284894	0.50000006	0
2030-01-01	3882102	62.056989	17.26706	True	RestStop	6860.917	6860.917	0	0	0	0	25935010	0.052549604	0.39354882	0
2030-01-01	3008874	57.491451	13.363418	True	Destination	220.82225	220.82225	0	0	0	0	183174.81	0.18381235	0.41358528	0
2030-01-01	4350278	65.5706	19.339875	True	Depot	37.448837	37.448837	0	0	0	0	145562.27	0.06189039	0.5	0
2030-01-01	2982010	60.207465	13.248039	True	Depot	67.98977	67.98977	0	0	0	0	17445.205	0.1100086	0.5	0
2030-01-01	2720898	57.968254	12.10497	True	Destination	338.7057	326.24866	12.457031	0	0	0	7934.13	0.18680893	0.5951338	0
2030-01-01	3900119	62.398039	17.321927	True	Depot	3318.5396	3318.5396	0	0	0	0	12899041	0.046733674	0.50000006	0
