scenario_name	year	co2_ton_per_y	icev_co2_ton_per_y	bev_co2_ton_per_y	all_total_€_per_y	icev_total_€_per_y	icev_vehicles_€_per_y	icev_interest_€_per_y	icev_fuel_€_per_y	icev_driver_€_per_y	icev_co2t_€_per_y	icev_co2i_€_per_y	icev_roadnpoltax_€_per_y	icev_fossil_fuel_liter_per_y	icev_renewable_fuel_liter_per_y	bev_total_€_per_y	bev_vehicles_€_per_y	bev_batteries_€_per_y	bev_pickup_€_per_y	bev_interest_€_per_y	bev_electricity_€_per_y	bev_infrastructure_€_per_y	bev_driver_€_per_y	bev_co2t_€_per_y	bev_co2i_€_per_y	bev_roadnpoltax_€_per_y	bat_kWhWear_per_y	bat_kWhWear_per_kWh	icev_km_per_y	bev_km_per_y	bev_km_ratio	icev_tonkm_per_y	bev_tonkm_per_y	bev_tonkm_ratio	ers_km	Depot_€_per_y	Depot_kWh	Depot_kWh_ratio	Depot_€_per_kWh	Destination_€_per_y	Destination_kWh	Destination_kWh_ratio	Destination_€_per_kWh	Road_€_per_y	Road_kWh	Road_kWh_ratio	Road_€_per_kWh	RestStop_€_per_y	RestStop_kWh	RestStop_kWh_ratio	RestStop_€_per_kWh	MGV16_icev_ratio	MGV16_Depot_kWh	MGV16_Depot_ratio	MGV16_Destination_kWh	MGV16_Destination_ratio	MGV16_Road_kWh	MGV16_Road_ratio	MGV16_RestStop_kWh	MGV16_RestStop_ratio	MGV24_icev_ratio	MGV24_Depot_kWh	MGV24_Depot_ratio	MGV24_Destination_kWh	MGV24_Destination_ratio	MGV24_Road_kWh	MGV24_Road_ratio	MGV24_RestStop_kWh	MGV24_RestStop_ratio	HGV40_icev_ratio	HGV40_Depot_kWh	HGV40_Depot_ratio	HGV40_Destination_kWh	HGV40_Destination_ratio	HGV40_Road_kWh	HGV40_Road_ratio	HGV40_RestStop_kWh	HGV40_RestStop_ratio	HGV60_icev_ratio	HGV60_Depot_kWh	HGV60_Depot_ratio	HGV60_Destination_kWh	HGV60_Destination_ratio	HGV60_Road_kWh	HGV60_Road_ratio	HGV60_RestStop_kWh	HGV60_RestStop_ratio	NA_Diesel_km_ratio	NA_Diesel_routes_ratio	Depot_km_ratio	Depot_routes_ratio	Ers_km_ratio	Ers_routes_ratio	DepotAndErsPropulsion_km_ratio	DepotAndErsPropulsion_routes_ratio	DepotAndErsCharging_km_ratio	DepotAndErsCharging_routes_ratio	AllPlannedStops_km_ratio	AllPlannedStops_routes_ratio	AllPlannedStopsAndErs_km_ratio	AllPlannedStopsAndErs_routes_ratio	AllPlannedAndExtraChargingStops_km_ratio	AllPlannedAndExtraChargingStops_routes_ratio	PublicStaticCharging_km_ratio	PublicStaticCharging_routes_ratio	
Q8_ExpectedScenario_pro-static_optional_ers_2000	Y2020	5102774.5	5102774.5	0	9.570623E+09	9.570623E+09	2.4459648E+09	554801800	1.7272306E+09	3.822006E+09	1.0205493E+09	510274660	690892600	1.5627393E+09	82248984	0	0	0	0	0	0	0	0	0	0	0	0	0	5.567824E+09	0	0	7.055199E+10	0	0	0	0	0	0	NaN	0	0	0	NaN	0	0	0	NaN	0	0	0	NaN	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8_ExpectedScenario_pro-static_optional_ers_2000	Y2025	4361689.5	4063548.8	298140.75	9.937156E+09	8.2762977E+09	2.1073686E+09	481796400	1.5737473E+09	3.3006812E+09	812709060	446991870	593579300	1.236023E+09	137336340	1.6608585E+09	333016740	100382510	0	140790820	267318180	46268070	713451200	59628044	23356348	116789870	867970.9	14.443484	4.76128E+09	1.0838015E+09	0.18542111	6.1283754E+10	1.2868074E+10	0.17353684	0	28193644	804121150	0.63645196	0.035061438	0	0	0	NaN	0	0	0	NaN	18074428	459322400	0.363548	0.0393502	0.85078615	33904170	0.64152855	0	0	0	0	18944874	0.35847148	0.6204238	38794720	0.6039274	0	0	0	0	25442674	0.39607266	0.80399036	157220700	0.38509786	0	0	0	0	251040980	0.6149021	0.82604605	574202400	0.77795064	0	0	0	0	163893780	0.22204937	0	0	0.4912637	0.44537055	0	0	0	0	0	0	0.29947883	0.22511634	0	0	0	0	0.20925741	0.3295131
Q8_ExpectedScenario_pro-static_optional_ers_2000	Y2030	1566907	902649.1	664257.9	9.581294E+09	3.3483423E+09	791842700	184276220	747398700	1.4442906E+09	180530300	108318050	224658820	248585260	248585260	6.232951E+09	1.2074764E+09	195073680	45629470	469818370	1.1861573E+09	307429950	2.68854E+09	132851260	63346210	440545200	2092904.2	32.37313	1.738411E+09	4.277422E+09	0.7110274	2.3969362E+10	5.3964706E+10	0.6924405	697.9505	50380028	1.2156531E+09	0.25558287	0.041442767	18944508	191290400	0.04021752	0.09903533	192149360	2.2295368E+09	0.46874508	0.08618353	45956070	1.1199146E+09	0.2354545	0.041035336	0.3483679	94423520	0.41473153	7287843.5	0.03201002	95785490	0.42071363	30176992	0.13254483	0.30857918	53534764	0.46088398	1688539.8	0.014536739	42716876	0.36775213	18216524	0.15682714	0.15891567	271895360	0.15954837	26238068	0.015396515	910128060	0.53406376	495894850	0.29099143	0.34817865	795800600	0.2938258	156075940	0.05762642	1.1809074E+09	0.4360151	575625340	0.21253262	0	0	0.198475	0.20247631	0.24948901	0.24289405	0	0	0.058133695	0.079672694	0.0954077	0.11632214	0.26366684	0.20841947	0	0	0.13482773	0.15021533
Q8_ExpectedScenario_pro-static_optional_ers_2000	Y2035	829447.9	342429.25	487018.62	9.45147E+09	2.5437596E+09	611933100	141667330	595080300	1.1265883E+09	68485944	44515870	172816240	79289144	278106720	6.9077105E+09	1.3133083E+09	173474080	28741474	523715740	1.2427986E+09	342802780	3.1854577E+09	97404250	50555776	492431460	2284920.2	32.361538	1.3487489E+09	4.932918E+09	0.78528804	1.6104848E+10	6.5804526E+10	0.8033821	699.69946	79714650	2.2525624E+09	0.4238632	0.03538843	31468434	206104380	0.038782526	0.15268202	171625090	1.4616928E+09	0.27504578	0.117415294	59994610	1.3940022E+09	0.26230848	0.04303767	0.388745	106488960	0.4969062	13286141	0.061996713	61544188	0.28718176	32984668	0.15391535	0.19917491	79492570	0.58989805	2494082	0.018508071	30550830	0.22671145	22218964	0.16488238	0.120010525	509344480	0.2868349	34627164	0.019500121	654237600	0.36843076	577531800	0.32523426	0.22646677	1.557235E+09	0.4882289	155697040	0.048814595	715360200	0.22428183	761267140	0.23867472	0	0	0.31939223	0.34935704	0.16529259	0.16401431	0	0	0.021371221	0.032621097	0.22891235	0.19740887	0.15755023	0.12901479	0	0	0.10748134	0.12758388
Q8_ExpectedScenario_pro-static_optional_ers_2000	Y2040	538575.1	221586.12	316989	9.677909E+09	2.7233132E+09	687898050	163789870	692707700	1.1345914E+09	44317330	31022060	221608430	40809236	373762020	6.954596E+09	1.3427058E+09	151033730	3738807	519658300	1.1168145E+09	371651300	3.385613E+09	63397556	34343148	471287680	2532497.2	39.646763	1.4755951E+09	5.115704E+09	0.77612984	1.98491E+10	6.623875E+10	0.769432	709.03107	110868450	3.0275282E+09	0.5931341	0.03662012	45043524	379457900	0.074340984	0.11870494	144437090	73271840	0.0143549545	1.9712496	71302230	1.6240312E+09	0.3181699	0.043904472	0.20312889	189552880	0.6893544	15124843	0.055005115	26156500	0.09512437	44137348	0.16051604	0.14535926	92117704	0.6468502	6911466.5	0.048532296	12420990	0.087220155	30959468	0.21739729	0.121606655	891966400	0.501293	72178060	0.04056471	21671564	0.01217961	793515460	0.4459627	0.2944935	1.8538939E+09	0.63760746	285243600	0.09810347	13022728	0.004478891	755418750	0.25981024	0	0	0.4662295	0.49472797	0.01726376	0.04279427	0	0	0.003534874	0.0030527203	0.32474157	0.2594063	0.014413318	0.008128102	0	0	0.17381692	0.19189063
Q8_ExpectedScenario_pro-static_optional_ers_2000	Y2045	310981.16	79698.266	231282.89	9.554764E+09	1.7754351E+09	459429120	107189950	405072160	787803900	15939658	11954780	154165360	10918680	239067740	7.7793295E+09	1.5491841E+09	130782340	0	568004740	1.1881765E+09	377991500	3.918926E+09	46256348	27132188	527264770	2701805	39.158924	1.00212154E+09	5.859949E+09	0.8539622	1.1881881E+10	7.859642E+10	0.868677	709.03107	134151100	3.9722819E+09	0.69762343	0.033771798	45831710	269315000	0.04729787	0.17017883	136315060	0	0	Infinity	61693616	1.4524232E+09	0.25507867	0.042476337	0.2714749	200510260	0.79711527	13203613	0.052490093	0	0	37830996	0.15039463	0.13759372	117390056	0.82245517	2949763.8	0.020666558	0	0	22391430	0.15687826	0.091061644	1.1412625E+09	0.6250393	50595600	0.027709873	0	0	634047100	0.34725085	0.14659898	2.5131144E+09	0.7234409	202566020	0.058311928	0	0	758154500	0.21824712	0	0	0.5688401	0.6235931	0	0	0	0	0	0	0.3417957	0.26767266	0	0	0	0	0.08936419	0.10873424
Q8_ExpectedScenario_pro-static_optional_ers_2000	Y2050	214325.72	70879.96	143445.75	9.965441E+09	2.3382764E+09	629690050	151059400	540122100	1.00322624E+09	14176016	11340809	260725260	6746165	341357980	7.627164E+09	1.5352805E+09	101181200	0	541875650	1.1230514E+09	360702620	3.9363684E+09	28688980	17875380	494117980	2580295.8	38.445633	1.3301457E+09	5.8677053E+09	0.81520236	1.7457547E+10	7.763647E+10	0.81641805	709.03107	130282410	3.7100874E+09	0.6940697	0.035115726	46586860	387079520	0.07241343	0.12035475	129763050	0	0	Infinity	54070308	1.2482438E+09	0.23351693	0.043317106	0.21850927	218988140	0.8183063	14354213	0.05363826	0	0	34269100	0.12805542	0.17642623	109836580	0.80427074	5554708.5	0.040673967	0	0	21175380	0.15505525	0.084069766	1.1986391E+09	0.65716314	56751588	0.031114496	0	0	568568960	0.31172234	0.23517	2.1826176E+09	0.70017016	310418940	0.09958047	0	0	624230800	0.20024934	0	0	0.6058778	0.6546646	0	0	0	0	0	0	0.24636064	0.22132583	0	0	0	0	0.14776155	0.1240096
Q8_ExpectedScenario_triple-renewables_optional_ers_2000	Y2020	4681660	4681660	0	9.650849E+09	9.650849E+09	2.4459717E+09	554805100	1.8917454E+09	3.822016E+09	936327900	468163940	690895600	1.3982406E+09	246748270	0	0	0	0	0	0	0	0	0	0	0	0	0	5.567825E+09	0	0	7.055208E+10	0	0	0	0	0	0	NaN	0	0	0	NaN	0	0	0	NaN	0	0	0	NaN	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8_ExpectedScenario_triple-renewables_optional_ers_2000	Y2025	3558227	3003036.8	555190.25	1.0339298E+10	7.662335E+09	1.9047306E+09	438745700	1.6598921E+09	3.0584092E+09	600607200	330332930	537108500	869892740	372810430	2.676963E+09	577231360	208088260	0	264748860	214761700	119713600	1.1813859E+09	111037890	40616224	203094690	1880928.4	34.37659	4.2534426E+09	1.9296324E+09	0.31208298	5.6898683E+10	2.0997542E+10	0.2695579	0	44745244	897331500	0.39813387	0.049864788	0	0	0	NaN	0	0	0	NaN	74968360	1.3565121E+09	0.6018661	0.055265527	0.74688965	41102124	0.4301652	0	0	0	0	54447500	0.56983477	0.58561677	40697780	0.5513701	0	0	0	0	33114318	0.44862998	0.5248568	207086980	0.1891144	0	0	0	0	887948350	0.81088555	0.7782384	608444740	0.61493546	0	0	0	0	381000130	0.38506454	0	0	0.30643442	0.30181772	0	0	0	0	0	0	0.19355552	0.15900867	0	0	0	0	0.5000101	0.5391736
Q8_ExpectedScenario_triple-renewables_optional_ers_2000	Y2030	945123.44	225281.55	719841.9	9.848265E+09	3.837326E+09	894030140	207902780	1.0681225E+09	1.6222066E+09	45056308	27033848	253766350	0	561584500	6.010938E+09	1.3187419E+09	205232300	57240476	508769500	525892580	314098370	2.9369672E+09	143967280	69170430	481055580	2201038.2	30.900578	1.9647423E+09	4.6713093E+09	0.70392907	2.6724903E+10	5.9278963E+10	0.6892593	713.9044	72739610	1.1789371E+09	0.22698541	0.061699312	22977970	238018880	0.045826714	0.09653843	128053350	2.8002644E+09	0.53914595	0.045729022	90327440	976668800	0.1880419	0.092485234	0.3516988	98723970	0.3950657	8971712	0.03590228	116678600	0.4669151	25518270	0.10211697	0.32125688	56474484	0.44721103	2457581.8	0.019461136	53940604	0.4271457	13408840	0.10618213	0.16909088	260339950	0.14014344	34305350	0.018466894	1.1637293E+09	0.6264464	399293100	0.21494323	0.35404864	763399100	0.25790083	192284320	0.06495984	1.4659163E+09	0.49523377	538449500	0.18190558	0	0	0.15890199	0.15478961	0.38901526	0.3405676	0	0	0.14502378	0.15918234	0.06653723	0.08585408	0.12033725	0.12108296	0	0	0.12018446	0.13852343
Q8_ExpectedScenario_triple-renewables_optional_ers_2000	Y2035	671993.3	131154.11	540839.2	1.00513E+10	2.993185E+09	721034900	167082460	764249900	1.3145921E+09	26230788	17050032	204309760	0	422524640	7.0581156E+09	1.5086781E+09	169123000	55016696	580734900	606530400	359162900	3.6706716E+09	108167590	58023460	565165900	2200544.2	28.499754	1.5881663E+09	5.6693386E+09	0.7811691	1.9171176E+10	7.578386E+10	0.7981026	714.0691	104799370	2.0621964E+09	0.33802703	0.050819296	36194444	246629440	0.04042652	0.14675638	123425030	2.7820388E+09	0.45602074	0.04436496	94744056	1.0098202E+09	0.16552572	0.093822695	0.3852117	109236370	0.43782434	16000990	0.0641327	93793620	0.3759291	30467188	0.122113876	0.19861093	84905720	0.5438891	5060275.5	0.032415114	47166780	0.30214098	18975740	0.12155481	0.12353843	434260300	0.21267407	35924010	0.017593376	1.1548202E+09	0.56556016	416900800	0.20417245	0.23308441	1.4337974E+09	0.39247984	189644130	0.051912144	1.4862584E+09	0.40684023	543474500	0.14876774	0	0	0.22400698	0.23916246	0.26008117	0.23592478	0	0	0.22853988	0.1996898	0.10570267	0.12679332	0.089757316	0.090771616	0	0	0.09191201	0.107658006
Q8_ExpectedScenario_triple-renewables_optional_ers_2000	Y2040	473307.5	77557.39	395750.12	1.0468429E+10	2.2891963E+09	553799500	130705890	555435650	1.0337398E+09	15511493	10858010	172609600	0	322905920	8.179232E+09	1.7826863E+09	145208910	48698252	650659700	669536260	379124320	4.424185E+09	79149520	46019450	631522050	2368547.8	29.476118	1.192407E+09	6.7497477E+09	0.8498635	1.6501857E+10	8.833446E+10	0.8425941	714.3457	148532580	2.845024E+09	0.4173615	0.052207846	45248428	360645980	0.05290632	0.12546495	114546550	2.4564396E+09	0.36035663	0.04663113	70796760	1.1545807E+09	0.16937557	0.061318155	0.2076654	201367650	0.6066907	20056556	0.060427412	73474410	0.22136743	37012944	0.11151448	0.15136698	98916760	0.5756469	8599671	0.050045855	34284260	0.19951753	30035130	0.17478968	0.06412616	697495740	0.30822673	50551284	0.022338856	1.0327081E+09	0.4563587	482175500	0.21307568	0.18509875	1.847245E+09	0.45610818	281438530	0.06949073	1.3159752E+09	0.3249309	605356540	0.1494702	0	0	0.29251233	0.28803632	0.11424423	0.12882707	0	0	0.21589081	0.19020417	0.13322139	0.18204097	0.15024221	0.11419458	0	0	0.093889	0.09669688
Q8_ExpectedScenario_triple-renewables_optional_ers_2000	Y2045	338331.7	41186.113	297145.56	1.1074534E+10	1.6646511E+09	415274720	97056120	362508740	781574700	8237215	6177911	136664420	0	221608220	9.409883E+09	2.0684182E+09	146732210	17263140	738385800	724867460	444629600	5.210184E+09	59428864	36198316	703450750	2992393	33.46069	900092540	7.8261847E+09	0.8968527	1.0251423E+10	1.05496986E+11	0.9114336	715.4014	208556290	4.417784E+09	0.5823118	0.04720835	51226000	362419460	0.047770813	0.1413445	86498984	853557440	0.11250812	0.101339385	98348320	1.952869E+09	0.2574093	0.05036094	0.227027	237479490	0.69853336	25072402	0.07374915	33635984	0.09893847	43780844	0.12877904	0.09755927	129825240	0.687027	11153618	0.059024245	16137173	0.08539691	31850694	0.16855188	0.042460673	1.1256764E+09	0.46389443	69818340	0.028772332	373039230	0.15373051	858044860	0.3536027	0.10695488	2.9247977E+09	0.6315544	256374910	0.055359285	430744740	0.093011126	1.0191925E+09	0.22007523	0	0	0.41614237	0.4299517	0.03702917	0.055157218	0	0	0.06212036	0.07954911	0.36593235	0.313552	0.059024047	0.052156962	0	0	0.05975171	0.06963302
Q8_ExpectedScenario_triple-renewables_optional_ers_2000	Y2050	245228.1	39818.137	205409.95	1.2108049E+10	2.0417166E+09	511963170	122054860	430733120	969000100	7963616	6370903.5	207383090	0	276883970	1.0066333E+10	2.2416479E+09	133920490	9411728	782161150	748785860	469179460	5.6401526E+09	41082452	26179988	723673150	3398764.2	37.10329	1.0857769E+09	8.5348255E+09	0.8871404	1.4117489E+10	1.13678115E+11	0.8895307	715.4015	219328600	4.4530094E+09	0.5705526	0.04925402	62502220	569485000	0.07296664	0.10975218	78972380	583421400	0.07475227	0.13536079	108376230	2.198815E+09	0.28172848	0.049288474	0.17009854	274621500	0.7214171	28544168	0.07498412	24024558	0.06311133	53479290	0.14048745	0.12161829	133157576	0.6891906	10831824	0.05606284	9524640	0.04929718	39694580	0.20544931	0.045768328	1.330878E+09	0.52607864	92653420	0.036624685	135560700	0.05358537	970716000	0.38371134	0.1364323	2.7143416E+09	0.5773927	437455520	0.09305521	414310980	0.08813192	1.1349238E+09	0.24142013	0	0	0.44183058	0.49406534	0.06491571	0.051513597	0	0	0.009551964	0.0019497178	0.3400095	0.31570035	0.008125835	0.0045664445	0	0	0.1355664	0.13220455
Q8_ExpectedScenario_dense-ers_optional_ers_2000	Y2020	5102755.5	5102755.5	0	9.570602E+09	9.570602E+09	2.445968E+09	554803200	1.7272488E+09	3.8219983E+09	1.0205505E+09	510275260	690895100	1.5627424E+09	82249340	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5678454E+09	0	0	7.055198E+10	0	0	0	0	0	0	NaN	0	0	0	NaN	0	0	0	NaN	0	0	0	NaN	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8_ExpectedScenario_dense-ers_optional_ers_2000	Y2025	4247128	3714063.5	533064.56	1.0234913E+10	7.658763E+09	1.9378181E+09	445691780	1.4383884E+09	3.0940588E+09	742813440	408546500	542525950	1.1297185E+09	125524240	2.5761503E+09	552707700	195434800	0	250738020	210608590	117345170	1.1427034E+09	106612970	39865096	199339740	1726175.4	19.756172	4.332854E+09	1.8435026E+09	0.29847738	5.7021755E+10	2.0874689E+10	0.26798	0	44474500	891866940	0.40306374	0.049866743	0	0	0	NaN	0	0	0	NaN	72870670	1.3208525E+09	0.5969363	0.055169426	0.849536	35693924	0.6376498	0	0	0	0	20283396	0.36235026	0.58594686	40697736	0.5517363	0	0	0	0	33065288	0.44826373	0.52556425	207030100	0.18932201	0	0	0	0	886504060	0.81067795	0.7782386	608444400	0.6149353	0	0	0	0	381000220	0.38506472	0	0	0.314741	0.33835003	0	0	0	0	0	0	0.20187463	0.18336941	0	0	0	0	0.48338437	0.47828057
Q8_ExpectedScenario_dense-ers_optional_ers_2000	Y2030	1903095	1220959.5	682135.56	1.0035523E+10	4.460565E+09	1.0719151E+09	248855340	1.0109549E+09	1.8846285E+09	244192020	146515230	303882780	336246200	336246200	5.574957E+09	1.2147316E+09	202686110	20580424	483169730	482406700	340233920	2.694696E+09	136427650	63848224	444038050	2303132.5	32.73441	2.3592044E+09	4.310048E+09	0.6462565	3.1494902E+10	5.4508753E+10	0.6337958	995.61487	76856056	1.289117E+09	0.26897877	0.059619144	24956932	259347630	0.05411379	0.09622965	140795380	2.03497E+09	0.42460358	0.06918794	97625550	1.2092004E+09	0.25230387	0.08073563	0.4202686	101021860	0.4510222	11301102	0.050454903	78760640	0.35163477	32900630	0.14688815	0.4120683	59152390	0.53144807	3006865.2	0.027014846	33568932	0.30159634	15575987	0.13994072	0.20875563	295468540	0.1665367	44165772	0.02489342	924707260	0.52119833	509853100	0.28737155	0.4172221	833473860	0.31063235	200873980	0.074864924	997933000	0.37192562	650871230	0.24257709	0	0	0.20133501	0.19922204	0.21440138	0.22919205	0	0	0.10404773	0.11950511	0.090718925	0.1165292	0.2328575	0.13775893	0	0	0.15663947	0.19779266
Q8_ExpectedScenario_dense-ers_optional_ers_2000	Y2035	947634.2	409515.56	538118.6	1.0117266E+10	3.0142141E+09	728899460	168630030	711663400	1.3231169E+09	81903180	53236960	206673550	94822740	332590800	7.1030513E+09	1.5036004E+09	159967070	25984138	577986050	603931500	462637760	3.6613335E+09	107623360	57831892	563297100	2171541	27.464985	1.6085921E+09	5.6474583E+09	0.7783102	1.9095054E+10	7.585935E+10	0.7989029	1720.0715	108315384	2.0912334E+09	0.3440508	0.051794976	38261776	248488510	0.04088146	0.15397805	217579820	2.7507756E+09	0.452559	0.07909763	98480776	987771700	0.16250871	0.09969994	0.38275892	105546540	0.42164448	16017883	0.06398932	102050030	0.40767637	26706722	0.10668982	0.21449219	84597030	0.5508794	4996042.5	0.032533254	46980412	0.30592728	16993760	0.110660054	0.13368818	428392770	0.21245272	34273610	0.016997302	1.156319E+09	0.573453	397429220	0.19709697	0.23208931	1.4726967E+09	0.40259987	193201140	0.052816547	1.4454258E+09	0.39514467	546642560	0.14943893	0	0	0.23346987	0.2317346	0.24668318	0.23011966	0	0	0.2138795	0.20581768	0.10228455	0.11779356	0.120350935	0.11672342	0	0	0.08333197	0.09781107
Q8_ExpectedScenario_dense-ers_optional_ers_2000	Y2040	598803	171075.53	427727.5	1.0728625E+10	2.2636923E+09	548326600	129408824	534805100	1.0169322E+09	34214930	23950460	171092690	31506616	288562200	8.4649324E+09	1.8007151E+09	200417630	5969282	697031700	666243460	538227840	4.4707743E+09	85544470	46489812	637970900	3379641	39.140667	1.1809861E+09	6.818215E+09	0.852362	1.6451464E+10	8.838522E+10	0.84307534	1761.0577	178918400	3.5756495E+09	0.5191613	0.050038014	59562504	550088600	0.07986932	0.10827802	179509170	604458400	0.087763466	0.29697523	120237784	2.157161E+09	0.3132059	0.055738904	0.20220539	221066560	0.6598961	27532076	0.08218479	32589382	0.097281136	53814052	0.16063796	0.14914659	104646120	0.6063182	13890293	0.080480166	14790033	0.08569325	39266304	0.22750841	0.06447755	1.0394301E+09	0.4537507	120349690	0.052537207	131824210	0.057546273	999147460	0.4361658	0.18203843	2.2105121E+09	0.5405973	388316600	0.09496573	425254820	0.10399925	1.06493466E+09	0.26043776	0	0	0.38954484	0.41736272	0.050593425	0.07350326	0	0	0.008336676	0.00362846	0.3350742	0.3017909	0.055734944	0.016561585	0	0	0.16071595	0.1871531
Q8_ExpectedScenario_dense-ers_optional_ers_2000	Y2045	397089.38	108330.91	288758.47	1.1478185E+10	2.3888878E+09	621065000	145356850	550601300	1.05019834E+09	21666200	16249655	209550930	14841385	324955700	9.089297E+09	1.9598959E+09	156458050	19872.055	711682300	679395300	558684100	4.965369E+09	57752050	34308136	666718500	3218311.5	37.13105	1.3500136E+09	7.418146E+09	0.84603226	1.6102803E+10	9.964565E+10	0.8608811	1764.524	223422940	4.681013E+09	0.64991975	0.04772961	62688104	416317200	0.057802178	0.15057775	162262690	154760.33	2.1487185E-05	1048.4773	110310360	2.1049624E+09	0.29225653	0.052404907	0.27647775	242417730	0.7586512	27627916	0.086462125	4867.0435	1.52315115E-05	49487268	0.1548714	0.14099407	136304940	0.7502822	12126522	0.0667497	0	0	33240102	0.1829681	0.09090577	1.2851406E+09	0.55175984	92481170	0.03970569	68406.63	2.9369576E-05	951476350	0.40850505	0.1602282	3.0171587E+09	0.69009674	284081470	0.06497627	81486.64	1.8637955E-05	1.070759E+09	0.24490833	0	0	0.49004984	0.53008795	0	0	0	0	0.00018693216	7.1510294E-05	0.4168382	0.3565861	0.00016183245	0.0002145309	0	0	0.09276324	0.1130399
Q8_ExpectedScenario_dense-ers_optional_ers_2000	Y2050	281977.9	91081.42	190896.48	1.2552651E+10	3.0364956E+09	811854400	194120530	694061440	1.3182478E+09	18216266	14573026	335034430	8668884	438647740	9.516155E+09	2.0780218E+09	126730210	22.922926	726152200	687318460	550187260	5.309527E+09	38179584	24214020	669335200	3217558	35.949432	1.7228556E+09	7.9311754E+09	0.82154024	2.1047001E+10	1.0674881E+11	0.8353076	1765.0089	220987340	4.4852045E+09	0.6196685	0.049270295	65871836	623700030	0.08616937	0.10561461	154519170	134.86859	1.8633223E-08	1145701.6	108808936	2.1291665E+09	0.29416212	0.051104005	0.21673155	276840830	0.7684874	30457974	0.08454883	0	0	52942424	0.14696382	0.16921417	134008216	0.72628057	11809188	0.064001925	0	0	38695604	0.20971748	0.0929133	1.3497993E+09	0.55724186	107217490	0.04426293	134.86856	5.5678207E-08	965269400	0.39849517	0.21887012	2.724548E+09	0.63791466	474215140	0.11103081	0	0	1.0722595E+09	0.2510545	0	0	0.48702338	0.529246	0	0	0	0	0	0	0.3633303	0.33211848	6.413891E-07	1.7953322E-05	0	0	0.14964569	0.13861759
Q8_ExpectedScenario_rapid-static_optional_ers_2000	Y2020	5102775.5	5102775.5	0	9.570526E+09	9.570526E+09	2.4459717E+09	554802600	1.7272375E+09	3.8219858E+09	1.0205518E+09	510275900	690891700	1.5627507E+09	82249336	0	0	0	0	0	0	0	0	0	0	0	0	0	5.567824E+09	0	0	7.055165E+10	0	0	0	0	0	0	NaN	0	0	0	NaN	0	0	0	NaN	0	0	0	NaN	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8_ExpectedScenario_rapid-static_optional_ers_2000	Y2025	3151452.8	2131163.5	1020289.2	9.637923E+09	4.3962163E+09	1.1188264E+09	256403740	825356600	1.7694056E+09	426231000	234427200	311306500	648236900	72026590	5.241706E+09	1.1157398E+09	346052600	0	480787300	415771400	247712380	2.431608E+09	204058200	79605200	398051900	3000158	33.292316	2.5101965E+09	3.6333542E+09	0.5914095	3.3803071E+10	4.4093096E+10	0.5660496	0	112591320	2.259024E+09	0.5231743	0.049840696	45615196	451697400	0.104609996	0.10098618	0	0	0	NaN	89505870	1.6071972E+09	0.37221575	0.05569066	0.52078134	132091740	0.7482998	20580998	0.116591364	0	0	23849756	0.13510887	0.37704983	73663576	0.65982306	8036586.5	0.071985714	0	0	29941242	0.2681912	0.31810644	538961400	0.350202	82997770	0.05392962	0	0	917042400	0.5958684	0.43698403	1.5143084E+09	0.60797215	340082100	0.13653788	0	0	636362400	0.25548998	0	0	0.3820052	0.41090152	0	0	0	0	0	0	0.37155616	0.34073424	0	0	0	0	0.24643861	0.24836423
