scenario_name	year	co2_ton_per_y	icev_co2_ton_per_y	bev_co2_ton_per_y	all_total_€_per_y	icev_total_€_per_y	icev_vehicles_€_per_y	icev_interest_€_per_y	icev_fuel_€_per_y	icev_driver_€_per_y	icev_co2t_€_per_y	icev_co2i_€_per_y	icev_roadnpoltax_€_per_y	icev_fossil_fuel_liter_per_y	icev_renewable_fuel_liter_per_y	bev_total_€_per_y	bev_vehicles_€_per_y	bev_batteries_€_per_y	bev_pickup_€_per_y	bev_interest_€_per_y	bev_electricity_€_per_y	bev_infrastructure_€_per_y	bev_driver_€_per_y	bev_co2t_€_per_y	bev_co2i_€_per_y	bev_roadnpoltax_€_per_y	bat_kWhWear_per_y	bat_kWhWear_per_kWh	icev_km_per_y	bev_km_per_y	bev_km_ratio	icev_tonkm_per_y	bev_tonkm_per_y	bev_tonkm_ratio	ers_km	Depot_€_per_y	Depot_kWh	Depot_kWh_ratio	Depot_€_per_kWh	Destination_€_per_y	Destination_kWh	Destination_kWh_ratio	Destination_€_per_kWh	Road_€_per_y	Road_kWh	Road_kWh_ratio	Road_€_per_kWh	RestStop_€_per_y	RestStop_kWh	RestStop_kWh_ratio	RestStop_€_per_kWh	MGV16_icev_ratio	MGV16_Depot_kWh	MGV16_Depot_ratio	MGV16_Destination_kWh	MGV16_Destination_ratio	MGV16_Road_kWh	MGV16_Road_ratio	MGV16_RestStop_kWh	MGV16_RestStop_ratio	MGV24_icev_ratio	MGV24_Depot_kWh	MGV24_Depot_ratio	MGV24_Destination_kWh	MGV24_Destination_ratio	MGV24_Road_kWh	MGV24_Road_ratio	MGV24_RestStop_kWh	MGV24_RestStop_ratio	HGV40_icev_ratio	HGV40_Depot_kWh	HGV40_Depot_ratio	HGV40_Destination_kWh	HGV40_Destination_ratio	HGV40_Road_kWh	HGV40_Road_ratio	HGV40_RestStop_kWh	HGV40_RestStop_ratio	HGV60_icev_ratio	HGV60_Depot_kWh	HGV60_Depot_ratio	HGV60_Destination_kWh	HGV60_Destination_ratio	HGV60_Road_kWh	HGV60_Road_ratio	HGV60_RestStop_kWh	HGV60_RestStop_ratio	NA_Diesel_km_ratio	NA_Diesel_routes_ratio	Depot_km_ratio	Depot_routes_ratio	Ers_km_ratio	Ers_routes_ratio	DepotAndErsPropulsion_km_ratio	DepotAndErsPropulsion_routes_ratio	DepotAndErsCharging_km_ratio	DepotAndErsCharging_routes_ratio	AllPlannedStops_km_ratio	AllPlannedStops_routes_ratio	AllPlannedStopsAndErs_km_ratio	AllPlannedStopsAndErs_routes_ratio	AllPlannedAndExtraChargingStops_km_ratio	AllPlannedAndExtraChargingStops_routes_ratio	PublicStaticCharging_km_ratio	PublicStaticCharging_routes_ratio	
Q8_ExpectedScenario_pro-dynamic_optional_ers_0	Y2035	4742068.5	3699294.8	1042773.7	2.0352764E+10	8.0342497E+09	1.782945E+09	354404640	1.5169533E+09	3.640035E+09	739858940	480908300	602038000	1.1346867E+09	110361200	1.2318514E+10	2.431123E+09	332653440	0	861193500	1.1171078E+09	725679000	6.642131E+09	208555940	135562020	1.041974E+09	5120440.5	103.1039	4.6714373E+09	1.0444199E+10	0.6909533	5.525879E+10	1.379001E+11	0.71392053	0	296090940	3.9983772E+09	0.36043727	0.07405278	74717720	917850430	0.08274044	0.08140512	0	0	0	NaN	354870300	6.1769016E+09	0.5568223	0.05745118	0.42061758	277436000	0.61981046	46734740	0.10440851	0	0	123443520	0.275781	0.38787767	126603040	0.52305865	22870514	0.09448921	0	0	92570104	0.38245207	0.27501816	469235420	0.12553726	260501300	0.06969342	0	0	3.0080812E+09	0.80476934	0.29768407	3.1251105E+09	0.46883672	587744060	0.088174805	0	0	2.9528143E+09	0.44298843	0.30904683	0.37210634	0.18351324	0.20864452	0	0	0	0	0	0	0.07087216	0.07981732	0.13171193	0.117922775	0	0	0.30485582	0.22150904
Q8_ExpectedScenario_pro-dynamic_optional_ers_0	Y2040	3687461.2	2927754.8	759706.44	2.1043841E+10	6.6346947E+09	1.4308652E+09	269610180	1.304548E+09	3.0441439E+09	585550900	409885630	544820160	897365000	121847690	1.4409147E+10	2.837604E+09	240375970	0	861697700	1.2839261E+09	746918800	8.286729E+09	151940300	106360430	1.200546E+09	4763287.5	94.66008	3.9362934E+09	1.2732136E+10	0.76384735	4.5047996E+10	1.6887177E+11	0.78941643	0	371241000	4.94293E+09	0.3889813	0.07510545	103662110	1.4252737E+09	0.11216118	0.07273137	0	0	0	NaN	272015700	6.339167E+09	0.4988575	0.042910323	0.28167555	394078850	0.6820601	64711576	0.1120009	0	0	118986890	0.20593902	0.27035835	188079650	0.6104577	28805592	0.09349548	0	0	91210860	0.2960468	0.2576715	283389060	0.0711822	416575330	0.10463618	0	0	3.2812145E+09	0.8241816	0.20731781	4.077393E+09	0.52005476	915182460	0.11672778	0	0	2.847739E+09	0.36321744	0.23615353	0.30733833	0.22078313	0.22968638	0	0	0	0	0	0	0.07188649	0.08824646	0.21188067	0.19278565	0	0	0.2592962	0.1819432
Q8_ExpectedScenario_pro-dynamic_optional_ers_0	Y2045	4629050	4159961.8	469088.06	2.3234335E+10	8.737516E+09	1.881368E+09	348050850	1.8618006E+09	3.814199E+09	831992400	623994300	872445060	1.2801732E+09	134529700	1.4496819E+10	2.791976E+09	156518620	0	749671550	1.2580576E+09	719754100	8.727074E+09	93817280	70362810	1.1493079E+09	4010053.5	82.60138	5.220636E+09	1.324419E+10	0.7172659	7.127323E+10	1.6558082E+11	0.69908375	0	344180640	3.300375E+09	0.27224198	0.104285315	138332290	2.0455267E+09	0.16873181	0.06762674	0	0	0	NaN	237241150	6.7770445E+09	0.5590262	0.03500658	0.2058567	457968670	0.6859702	96298760	0.14424148	0	0	113354400	0.16978833	0.17138486	234161330	0.64667445	39377920	0.1087485	0	0	88561544	0.24457705	0.23380949	0	0	603297540	0.14069597	0	0	3.684654E+09	0.859304	0.34480825	2.6082376E+09	0.38326782	1.306552E+09	0.19199146	0	0	2.8904717E+09	0.42474073	0.28273365	0.29707304	0.1354398	0.19102311	0	0	0	0	0	0	0.047000773	0.046143357	0.1817548	0.17218925	0	0	0.35307103	0.29357123
Q8_ExpectedScenario_pro-dynamic_optional_ers_0	Y2050	5797918	5507927	289991.22	2.5654776E+10	1.1479291E+10	2.4053898E+09	424485700	2.5205555E+09	5.0272143E+09	1.1015854E+09	881268350	1.3834963E+09	1.6986276E+09	148531650	1.4175484E+10	2.7238574E+09	102904400	0	658609500	1.2277212E+09	575147800	8.829222E+09	57998624	46398444	1.0982772E+09	3388993.8	67.515564	6.843702E+09	1.354976E+10	0.6644169	9.6365584E+10	1.6537004E+11	0.6318209	0	200242640	1.8341114E+09	0.15858306	0.10917693	146570900	2.4448346E+09	0.21138811	0.059951253	0	0	0	NaN	228334260	7.286674E+09	0.6300288	0.031335868	0.12991586	577008300	0.7555852	81413520	0.106609985	0	0	105235704	0.13780484	0.49597034	101861160	0.44250447	44353544	0.19268033	0	0	83977690	0.36481524	0.23454556	0	0	659306800	0.14760329	0	0	3.8074422E+09	0.8523967	0.44111833	1.155242E+09	0.18922807	1.6597588E+09	0.2718677	0	0	3.2900234E+09	0.5389042	0.33558038	0.3401717	0.079660624	0.13959219	0	0	0	0	0	0	0.088560574	0.0692499	0.21127209	0.21066658	0	0	0.28492633	0.24031965
Q8_ExpectedScenario_pro-static_optional_ers_0	Y2020	10417532	10417532	0	1.9061283E+10	1.9061283E+10	4.884011E+09	1.1057128E+09	3.372233E+09	7.6157573E+09	2.0835064E+09	1.0417532E+09	1.3819269E+09	3.208233E+09	82000000	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1150826E+10	0	0	1.424397E+11	0	0	0	0	0	0	NaN	0	0	0	NaN	0	0	0	NaN	0	0	0	NaN	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8_ExpectedScenario_pro-static_optional_ers_0	Y2025	8887947	8370410.5	517536.97	1.8843544E+10	1.591076E+10	4.0712607E+09	930858300	2.8894454E+09	6.3448904E+09	1.6740822E+09	920745200	1.1529174E+09	2.576927E+09	90534620	2.9327834E+09	587249860	166538460	0	241565090	476346100	83929180	1.2736577E+09	103507500	56929150	201817870	1523532.2	55.82652	9.207611E+09	1.9394803E+09	0.1739898	1.1886829E+11	2.3584936E+10	0.16556266	0	52930656	1.2411823E+09	0.5638193	0.04264535	0	0	0	NaN	0	0	0	NaN	30998524	960200900	0.4361807	0.032283373	0.82751423	72206200	0.6671934	0	0	0	0	36017588	0.33280656	0.6062544	48017228	0.37303004	0	0	0	0	80704920	0.62697	0.80197954	295659650	0.3501989	0	0	0	0	548602430	0.6498011	0.8577804	825297900	0.73675895	0	0	0	0	294875600	0.26324096	0.82601064	0.78661793	0.07752199	0.092561744	0	0	0	0	0	0	0.04243179	0.03907775	0.00037818248	0.0011233692	0	0	0.05365739	0.08061917
Q8_ExpectedScenario_pro-static_optional_ers_0	Y2030	4693939	3399124	1294815.2	1.77927E+10	7.535795E+09	1.8435412E+09	423919400	1.3388646E+09	3.2496497E+09	679824830	407894900	515096420	1.03994605E+09	99957544	1.0256903E+10	1.9938892E+09	498254340	0	893133400	1.9478816E+09	308235680	4.356535E+09	258962320	155377230	740209400	6259490.5	158.86234	4.0974715E+09	7.0609403E+09	0.6327908	5.153763E+10	9.0921075E+10	0.6382276	0	113287060	2.534608E+09	0.3157274	0.04469609	28972856	326760400	0.04070342	0.088666975	0	0	0	NaN	165975760	5.1664676E+09	0.6435692	0.032125577	0.5192541	169224430	0.582035	16080592	0.055308014	0	0	105441130	0.362657	0.5089715	65519940	0.41913256	7820872.5	0.0500303	0	0	82981900	0.5308371	0.23682976	574693100	0.1842456	99673480	0.03195514	0	0	2.444802E+09	0.78379923	0.40362835	1.7251748E+09	0.38667068	203185440	0.04554081	0	0	2.533252E+09	0.5677885	0.36720842	0.42859244	0.15783867	0.19643466	0	0	0	0	0	0	0.1140341	0.101386	0.0022901827	0.004024761	0	0	0.35862863	0.26956213
Q8_ExpectedScenario_pro-static_optional_ers_0	Y2035	3205162	2350598.5	854563.56	1.6666976E+10	5.6631363E+09	1.3879436E+09	320478430	1.03218726E+09	2.452396E+09	470119700	305577800	400134100	717133630	110361200	1.1003839E+10	2.1181275E+09	332762240	0	883986100	2.0215196E+09	386541150	5.089773E+09	170911020	111092080	795287700	5274068.5	147.27129	3.0687588E+09	7.9888256E+09	0.72247475	3.791988E+10	1.04536605E+11	0.7338143	0	154192300	3.5555361E+09	0.4131902	0.043366823	56070430	521329340	0.06058388	0.107552804	0	0	0	NaN	176278420	4.5282186E+09	0.526226	0.038928866	0.40815166	219447310	0.6452366	28502394	0.08380503	0	0	92153910	0.27095833	0.3787489	98243470	0.54316235	14625882	0.080862656	0	0	68003784	0.37597504	0.18374258	788713100	0.25170785	148093040	0.047262028	0	0	2.1966405E+09	0.70103014	0.29823896	2.4491297E+09	0.49470663	330107800	0.06667941	0	0	2.1714332E+09	0.43861392	0.2775234	0.3003773	0.24350782	0.3183396	0	0	0	0	0	0	0.14716054	0.14446141	0.017413955	0.012051039	0	0	0.3143943	0.22477068
Q8_ExpectedScenario_pro-static_optional_ers_0	Y2040	2015572.8	1440695.6	574877.1	1.5764328E+10	3.937971E+09	970911740	224530270	742784900	1.7115789E+09	288139140	201697390	298719650	436975100	121847690	1.1826357E+10	2.3348767E+09	243065740	0	887700400	2.0399976E+09	433951840	5.7717827E+09	114975640	80481144	833975100	4973775	151.66373	2.1407558E+09	8.826027E+09	0.80479634	2.6016274E+10	1.1643409E+11	0.81736606	0	197480380	4.6636017E+09	0.51657414	0.042345036	65065284	641700000	0.071079314	0.10139518	0	0	0	NaN	171406160	3.7226406E+09	0.4123465	0.04604424	0.28429297	280710820	0.7233123	31015388	0.07991788	0	0	76364536	0.19676979	0.29197496	135984750	0.6580484	13042863	0.063116156	0	0	57620950	0.27883548	0.14252941	1.116576E+09	0.35984787	177176670	0.057100143	0	0	1.8091587E+09	0.58305204	0.19975267	3.1303265E+09	0.5872697	420464580	0.078881904	0	0	1.7795135E+09	0.33384836	0.19520175	0.19914237	0.34552097	0.44177073	0	0	0	0	0	0	0.18334958	0.1694428	0.022804316	0.016056431	0	0	0.25312337	0.17358765
Q8_ExpectedScenario_pro-static_optional_ers_0	Y2045	1074532.5	691826.75	382705.7	1.4865476E+10	2.4442363E+09	609000900	142351520	484819940	1.0696942E+09	138365360	103774020	210278370	206447140	134529700	1.2421239E+10	2.5196216E+09	182290190	0	899713800	1.9630227E+09	414579040	6.365518E+09	76540920	57406388	855280500	4786680	156.84264	1.3247524E+09	9.56867E+09	0.87838966	1.6134534E+10	1.263143E+11	0.8867345	0	252069120	6.1129805E+09	0.6620864	0.04123506	62548120	482985400	0.05231132	0.12950313	0	0	0	NaN	99961800	2.6369385E+09	0.28560227	0.03790828	0.1703805	334788830	0.78704196	30302588	0.07123717	0	0	60284664	0.14172086	0.17985162	171532020	0.77890885	8802224	0.039969973	0	0	39886668	0.18112117	0.08053401	1.819546E+09	0.58440816	125008100	0.04015054	0	0	1.1689308E+09	0.3754413	0.13145791	3.7871186E+09	0.6918595	318872580	0.058254056	0	0	1.3678351E+09	0.24988647	0.12160916	0.11929019	0.49503282	0.57600564	0	0	0	0	0	0	0.2140678	0.17447086	0.013978348	0.008812637	0	0	0.15531187	0.12142071
