station_latitude	station_longitude
59.54861217	17.53144508
65.423758	21.55336825
64.10748975	16.17325325
56.5326203	14.12352331
57.32136319	13.54589705
57.9815006	12.6864086
57.98152098	12.68638956
65.14267833	21.50410867
55.72276308	13.08759892
58.3333495	12.6109745
62.0455212	17.2653818
58.12841167	13.332377
59.87946857	12.28729614
59.1160156	11.37741327
59.328337	17.018285
56.91872589	13.97041189
58.985216	14.63490433
62.45785183	17.34443367
57.66302365	12.54200741
59.17635246	17.68547205
55.93012575	14.32532325
55.92852271	14.31692859
59.917603	16.62917311
66.2589662	22.8160224
59.88753325	16.56644775
60.66404575	15.08878825
59.92737949	12.25154374
56.00423489	12.53679018
68.4346078	18.1096846
66.75145838	15.8183773
59.20398737	18.11878192
59.20002998	18.13026043
59.25973712	18.05986487
57.63746249	12.02783766
56.16631109	14.76480175
63.8505893	20.13784198
59.28910497	18.08399896
58.58653519	16.21810021
59.23848139	18.19352591
59.24156349	18.20547753
59.48006615	17.86536159
59.49913902	17.8413314
59.13495053	17.57023049
59.28706882	17.93832793
59.60188722	17.93146721
56.52672228	14.81813305
58.57347235	12.01005636
57.8669665	12.03529962
59.4643351	17.97718954
57.72406973	13.01081762
57.73962241	12.0832837
59.38055172	18.0084242
59.439418	17.93352791
59.1244738	17.90877505
58.90081022	11.94569315
55.69571188	13.22280779
58.40569605	15.56026756
59.793925	17.77469015
56.3938527	14.0365915
