# A list of sites that have received financial support from the Swedish Energy Agency to establish public fast chargers for trucks (247 coordinates, all in Sweden)
# Plötz et al, from Amazon data (2725 locations, all in Europe)
station_latitude	station_longitude
51.3784	5.9613
50.941	1.9465
52.1633	18.2111
51.492	0.271
50.8617	1.7348
51.9448	19.1784
48.8106	8.1836
51.0951	1.0442
51.2667	0.6142
51.2115	15.2383
47.6334	17.6637
49.1359	6.7127
49.1858	16.7592
52.2547	6.434
51.2088	4.5483
43.5862	-1.42
48.6606	5.9087
44.866	4.8656
46.7204	17.5845
51.151	0.8525
52.8115	8.2162
44.4548	11.2798
50.1737	2.8737
51.8984	19.7068
47.1888	8.0769
45.4139	10.8705
49.3564	11.2035
49.2061	9.6396
48.4853	7.6735
52.3075	14.6497
57.0633	12.3522
49.646	8.2917
45.43	10.7144
46.7262	8.6211
50.7177	6.1193
52.2184	9.0549
49.6359	5.9705
51.3243	4.3464
52.3605	10.1647
45.8042	12.8875
51.6878	-0.2238
52.3258	14.9078
44.195	4.732
51.1572	15.0286
49.436	11.2702
52.3191	12.8595
44.7199	4.7873
53.3546	-6.213
51.0119	5.3326
52.0183	8.6347
43.8004	-1.2018
45.469	8.658
47.1304	5.4352
49.1737	9.9958
45.8467	11.0011
52.32	15.0862
41.6959	-0.9895
53.2257	-4.1743
49.7754	18.0966
50.9736	20.7411
52.3416	12.516
51.7027	19.6038
50.1439	5.0786
50.2623	2.8645
52.508	17.4715
49.4146	2.6939
50.0338	14.2158
52.901	18.7224
46.5705	13.6974
45.4421	12.0522
42.2989	2.9374
59.6212	17.391
52.3228	13.7053
52.3871	16.4757
51.0167	16.7547
46.3723	19.9977
45.5482	9.2079
46.3982	13.1682
52.5421	15.5412
49.0714	2.5526
51.933	5.7671
58.7207	11.3512
56.3618	13.4741
53.4841	10.0259
49.8547	13.8707
48.1579	15.1132
47.6174	18.3412
49.7861	3.3346
43.2012	-2.0395
41.2888	1.5916
44.3564	9.2101
47.9869	20.8316
49.541	6.1159
44.2334	12.2204
52.3532	14.0665
41.9697	23.0958
45.001	0.0356
49.566	15.289
43.36	3.3433
45.0138	8.92
48.2887	4.1626
58.3513	13.312
48.0559	0.254
49.8619	14.7908
48.2701	1.8558
49.9877	20.342
51.5958	19.1307
48.0273	7.3716
45.9479	22.6531
49.0833	4.9586
49.3567	3.9549
52.0942	16.6096
40.4592	0.4065
51.0614	13.5706
47.2621	11.4496
53.3674	11.7294
53.2306	9.3431
43.4228	-1.5984
47.3796	19.0533
51.4946	7.3399
53.3095	-6.3529
51.187	3.1056
50.6767	17.6568
50.4809	14.0828
52.3871	9.9989
49.1797	6.1764
54.0138	9.9328
48.1245	11.7573
53.0187	-2.7162
49.561	17.2627
49.8775	18.3093
46.0583	3.1116
46.8477	8.6328
48.3617	2.5737
49.6276	17.8331
53.2686	-2.8028
48.7607	7.3642
51.3379	15.6299
49.767	10.4707
53.982	24.0056
51.4167	5.7557
41.1633	-2.4228
52.3335	17.0187
47.0634	15.5774
50.8808	4.2539
50.6553	5.7105
49.3066	10.9668
50.3006	8.2357
48.2137	14.2828
49.2084	6.966
45.5924	12.2674
49.8352	7.9982
51.4091	0.3862
51.0024	13.7448
51.6962	7.9663
52.2103	8.8724
50.8179	6.2147
50.3113	18.5509
46.4196	4.8651
57.2543	14.0847
45.5594	9.0404
50.8933	12.9408
50.8448	17.2544
47.4219	5.1705
48.6062	9.6321
53.0918	13.8502
49.2721	11.6013
43.7126	4.132
52.3164	13.4951
50.8882	6.9245
52.1855	5.6744
50.0805	8.5451
52.1026	8.7197
46.6924	4.8439
42.841	2.912
45.4705	10.3747
51.9049	15.5883
49.0284	4.5238
48.3894	1.8909
45.511	9.6354
48.1898	14.0732
54.4772	9.545
51.8704	0.1957
55.169	11.9569
47.7734	14.1776
51.541	6.8855
55.5607	12.2304
45.7044	-0.6519
51.0061	10.1815
47.8825	13.4319
48.9078	8.7736
50.3903	7.3686
48.3427	8.6637
45.1087	18.5239
42.0315	-4.2994
46.5974	16.4616
49.2333	4.0815
46.2348	4.7952
56.5416	12.9701
51.3895	22.2481
38.8835	-7.0499
45.7738	15.8813
51.4504	11.305
43.5827	11.5228
48.7264	16.9826
52.4268	9.7554
49.6949	1.3639
46.5221	16.5186
45.9224	3.145
64.1073	16.173
49.6501	11.4406
49.047	6.9974
49.6638	3.5341
48.7417	9.0345
43.3966	3.4692
44.7457	-0.7037
51.0567	3.5278
44.664	10.8888
45.7614	14.1571
43.3134	-1.8783
49.3581	16.0194
45.8921	15.5971
48.1461	14.8733
50.8234	6.0204
50.5691	17.8605
47.5019	18.5494
50.6938	12.7254
46.9901	7.4767
43.1365	11.8646
43.869	4.4399
49.0733	4.7896
45.4464	10.2103
41.9154	-3.7508
40.2221	0.2013
49.27	8.1528
52.2094	-0.9439
51.2963	7.2142
52.7137	21.6939
51.4236	6.4998
46.5795	13.9998
47.5356	0.9622
41.9292	2.7845
47.7062	17.4887
50.2644	9.8812
43.9372	-1.0907
44.9981	24.619
49.5801	17.4614
45.8374	9.0341
47.6645	1.3872
47.8288	11.9051
47.5996	7.6031
52.1352	18.6343
47.5275	7.7006
50.6478	7.3355
50.5928	5.303
49.5245	2.7241
41.5923	2.3115
53.5369	-6.2163
46.5312	11.4908
50.8404	12.5081
50.4051	19.0173
51.919	19.4075
46.8111	13.5087
65.1794	18.7466
45.1427	9.6337
49.399	15.8807
66.9569	19.8082
48.4122	10.6497
41.7009	2.5172
49.2839	18.7755
52.9504	12.6612
48.8219	7.1506
54.8569	-2.8754
59.3675	13.1431
46.963	19.617
49.2165	2.6302
59.6344	18.3314
52.3137	7.0434
45.4146	11.0881
50.5723	2.3793
48.7299	4.2283
39.4843	-2.1576
51.1046	11.9554
52.4578	21.2933
41.1367	1.2219
51.0371	16.5841
52.8924	9.7681
46.1451	14.4759
43.8637	3.3123
49.0446	9.2638
45.6327	9.8511
53.2766	14.0608
51.4986	4.7422
47.2846	11.1645
49.177	11.7497
50.8981	7.0841
50.1156	7.5992
49.533	14.6643
51.0799	3.7323
48.3074	11.2039
52.8137	21.8902
43.7393	11.1833
44.786	10.4983
46.8804	11.4368
51.2527	0.3732
54.5254	-6.0039
44.0229	4.8894
50.861	2.0218
47.9976	11.6765
52.3721	16.7668
48.4378	10.2135
49.0125	20.6016
45.8825	22.4414
44.2215	8.3291
45.7418	7.5232
51.2195	14.8715
52.0103	4.3117
47.1654	0.6316
51.8659	8.3699
42.7956	23.1467
52.2698	-0.01
51.679	0.0307
45.0833	9.3161
44.8186	8.5943
50.3043	5.0179
43.017	-2.5351
49.6268	17.1662
51.4722	10.7796
47.5586	15.5912
43.5903	7.0352
50.0415	19.8052
46.7127	9.4453
51.6893	16.7498
51.6364	6.7462
54.1914	18.6323
50.0981	19.5514
50.8337	9.5733
52.2157	20.8823
41.4668	1.9781
46.963	4.8369
48.1853	15.797
42.9503	2.9703
50.0095	14.5428
46.2224	-0.4484
54.8287	9.3512
50.646	8.9893
46.9593	15.3824
50.4058	11.7735
44.8872	-0.5523
41.5418	0.5589
46.2041	5.2954
49.6231	2.7555
51.1889	6.8435
49.8893	5.3578
59.0638	15.0046
51.292	4.8717
50.2525	6.1696
52.6205	21.493
48.9313	12.7066
49.0907	16.5909
49.213	9.0759
47.6122	12.2011
44.935	8.8846
47.3182	11.6545
52.7037	-2.674
49.2869	2.6928
52.2235	9.2218
44.9765	-0.4324
43.5483	3.7958
51.2975	17.7766
54.9484	11.9882
52.1941	11.2632
51.6351	14.8615
52.3115	13.9525
42.3997	-4.0373
52.083	-0.7485
49.2526	10.4337
48.2	13.6452
51.1989	14.3304
49.3162	8.5767
51.2372	6.5125
47.3198	5.1709
49.4119	15.7205
51.203	9.4684
51.267	15.8117
48.1032	16.3197
51.3706	9.6332
51.8188	6.4446
48.394	13.4271
48.0586	10.8467
46.1335	0.1798
50.8963	3.1758
49.9943	9.0656
47.8397	17.2242
50.3038	11.8052
39.4715	-0.6455
45.6506	4.9264
51.5704	7.1006
46.232	9.1029
50.9489	11.1959
47.8023	12.177
44.5147	4.7808
39.6501	-0.3016
48.6412	8.0374
47.8198	1.6408
49.7527	15.0205
49.7068	2.7657
45.5128	-0.6124
45.8986	14.2556
47.9274	17.0973
48.0667	14.034
50.439	3.6689
43.4668	6.6724
40.9828	23.1889
50.5393	2.5409
50.897	3.4764
47.3102	7.8313
49.5263	11.067
41.8132	23.16
44.3425	11.8469
37.4815	-1.8704
49.1959	5.8721
50.8217	13.8876
46.3863	11.2942
40.0439	-0.717
40.7855	-3.6139
59.9898	17.6382
43.3546	-4.0935
38.7476	22.8609
64.1683	17.3696
38.7507	16.1928
47.7648	17.3877
46.08	13.2082
54.4186	20.0615
44.5215	11.344
51.3098	4.5552
58.3723	15.2953
54.4977	11.2232
43.472	5.8155
46.5075	13.565
49.1194	5.5089
48.5206	9.8074
