	place_id	latitude	longitude	name
101	756011	58.18986709839813	15.048642763184638	Rail:Boxholm
102	756100	58.22719610789315	16.128503282267918	Zone:Atvidaberg
103	756200	58.74205357383354	15.805106524601241	Zone:Finspang
104	756211	58.71171520068841	15.780135180040935	Rail:Finspang
105	756300	58.255470466241995	16.622755454752827	Zone:Valdemarsvik
106	758000	58.452804110181	15.654551043815848	Zone:Linkoping
107	758001	58.414127424066514	15.665301573883653	Road:Linkoping-1
108	758002	58.41698883826033	15.667752012263255	Road:Linkoping-2
109	758012	58.37969140844125	15.713678219430342	Rail:Hjulsbro
110	758100	58.594621539362095	16.32114567706033	Zone:Norrkoping
111	758101	58.61664107987638	16.181316441337565	Road:Norrkoping-1
112	758102	58.60758464093017	16.179633987053933	Road:Norrkoping-2
113	758103	58.60806932872848	16.2238859158586	Road:Norrkoping-3
114	758104	58.582749542998506	16.21336987152204	Road:Norrkoping-4
115	758111	58.60066210160356	16.192978467797154	Rail:Norrkoping
116	758112	58.58036984228442	15.89580675473484	Rail:Skarblacka
117	758113	58.59835459595343	16.121007387707852	Rail:Fiskeby
118	758121	58.62140954914492	16.247081352348733	Sea:Norrkoping
119	758200	58.510934347515196	16.378248848014625	Zone:Soderkoping
120	758300	58.55934602509462	14.911832390587543	Zone:Motala
121	758301	58.5329462623396	15.080201415043087	Road:Motala
122	758400	58.4732836182232	14.80952289077003	Zone:Vadstena
123	758600	58.299056594216744	15.235603144613647	Zone:Mjolby
124	758601	58.38465275919143	15.09542703378171	Road:Mjolby
125	758611	58.32817456258802	15.137328918156298	Rail:Mjolby
126	758612	58.38464249240507	15.097137168184368	Rail:Skanninge
127	760400	57.83945216612054	14.82197443095107	Zone:Aneby
128	761700	57.33982221847012	13.745827709580142	Zone:Gnosjo
129	764200	57.94287396360702	13.829590854335319	Zone:Mullsjo
130	764300	57.928398385698394	14.066795166774552	Zone:Habo
131	766200	57.26817161688696	13.549270178087193	Zone:Gislaved
132	766211	57.16161678212871	13.415538719280846	Rail:Smalandsstenar
133	766212	57.20380929149309	13.287616238785153	Rail:Smalands_Burseryd
134	766500	57.4437536189009	14.08983270978607	Zone:Vaggeryd
135	766511	57.48561877612291	14.111676803210784	Rail:Vaggeryd
136	768000	57.78334846357305	14.14638640416916	Zone:Jonkoping
137	768001	57.686956167151465	14.145467172902524	Road:Jonkoping-1
138	768002	57.74967484763616	14.16162952184616	Road:Jonkoping-2
139	768004	57.67477795578586	14.16470026665264	Road:Jonkoping-4
140	768011	57.76306746445086	14.173824327405661	Rail:Jonkopings_godsbang
141	768200	57.69772365910996	14.728552589948903	Zone:Nassjo
142	768201	57.63428287037707	14.679955820521627	Road:Nassjo
143	768211	57.66010609013761	14.679242445687507	Rail:Nassjo
144	768300	57.14548210382503	14.01602081510137	Zone:Varnamo
145	768301	57.17282894425789	13.98668139184948	Road:Varnamo-1
146	768302	57.21501609267574	14.03917368185759	Road:Varnamo-2
147	768311	57.192766650375376	14.036077788813115	Rail:Varnamo
148	768312	57.254719580983476	14.124666073880665	Rail:Harle
149	768400	57.373283082152504	14.696532503780467	Zone:Savsjo
150	768500	57.40724130814097	15.02995866965062	Zone:Vetlanda
151	768511	57.41782438789298	15.085906303135504	Rail:Vetlanda
152	768600	57.643398445911814	15.024959931373857	Zone:Eksjo
153	768700	58.013540657693895	14.927225815832518	Zone:Tranas
154	776000	57.086095610074445	15.261024065986048	Zone:Uppvidinge
155	776100	56.762650520009664	15.232930884024166	Zone:Lessebo
156	776300	56.55120529039595	14.997072087266446	Zone:Tingsryd
157	776400	56.90142369092449	14.557858917574315	Zone:Alvesta
158	776411	56.89639291485724	14.538022038187563	Rail:Alvesta_rangerbangard
159	776500	56.581793548261935	14.24463126081429	Zone:Almhult
160	776511	56.53372142242506	14.125935949926008	Rail:Almhult
161	776700	56.53507755623697	13.754013819501377	Zone:Markaryd
162	776711	56.552602058317106	13.733053842054632	Rail:Stromsnasbruk
163	776713	56.489256515832594	13.611114479712226	Rail:Markaryd
164	778000	56.923208588690265	14.77724070962647	Zone:Vaxjo
165	778001	56.89765675429866	14.756708017305995	Road:Vaxjo-1
166	778002	56.92419407863902	14.73025031811389	Road:Vaxjo-2
167	778003	56.91287751244305	14.835275991374031	Road:Vaxjo-3
168	778011	56.88669987787916	14.731931891574794	Rail:Vaxjo
169	778100	56.83982921389267	13.937338767983322	Zone:Ljungby
170	782100	57.19737183319825	16.086481193866092	Zone:Hogsby
171	783400	56.42257189809914	16.03202925732076	Zone:Torsas
172	783421	56.38287536422851	16.0929841907241	Sea:Bergkvara
173	784000	56.60072724874167	16.440196416269877	Zone:Morbylanga
174	784021	56.354195451986726	16.406613156885722	Sea:Degerhamn
175	786000	57.41952481997508	15.85512020598925	Zone:Hultsfred
176	786001	57.50187061483629	15.805146867420257	Road:Hultsfred-1
177	786011	57.50353978421458	15.83308634487957	Rail:Hultsfred
178	786100	57.07665107466743	16.44835997891619	Zone:Monsteras
179	786111	57.09330430858901	16.53990291519209	Rail:Blomstermala
180	786112	56.981903482945036	16.321345452007684	Rail:Monsteras
181	786121	57.097894001526406	16.55747543819675	Sea:Monsteras
182	786200	56.62740009635334	15.632566951980486	Zone:Emmaboda
183	786211	56.62934616631342	15.535679028051279	Rail:Emmaboda
184	788000	56.68203803543471	16.327395225782	Zone:Kalmar
185	788001	56.70173560334538	16.31698233054344	Road:Kalmar
186	788012	56.66896100579418	16.325238238812172	Rail:Kalmar_S
187	788021	56.657037893593426	16.37088919391156	Sea:Kalmar
188	788100	56.772946183904516	15.870633563261844	Zone:Nybro
189	788101	56.747250942466536	15.883447437707556	Road:Nybro
190	788111	56.7441831859524	15.942890501848776	Rail:Nybro
191	788200	57.29244454101658	16.385641102481394	Zone:Oskarshamn
192	788211	57.26750918363637	16.464467545796495	Rail:Oskarshamn
193	788221	57.2666016036821	16.477531689012654	Sea:Oskarshamn
194	788222	57.40939868829439	16.675553971087172	Sea:Oskarshamsverken
195	788231	57.26564007111088	16.45366478896846	Ferry:Oskarshamn
196	788300	57.81293922892967	16.44443045762925	Zone:Vastervik
197	788321	57.752582086760114	16.676784761963333	Sea:Vastervik
198	788400	57.69784166982283	15.838682693536649	Zone:Vimmerby
199	788411	57.66303652305958	15.858227697518446	Rail:Vimmerby
200	788412	57.7423031061471	15.7918036225809	Rail:Sodra_Vi
201	788500	56.92201223399255	16.757650380781936	Zone:Borgholm
202	798000	57.60019052823422	18.17872441015461	Zone:Gotland
203	798021	57.63730023017785	18.28119011379544	Sea:Visby
204	798022	57.711144663179866	18.808741953525907	Sea:Slite
205	798023	57.84811963641615	18.78931686905571	Sea:Storungs
206	798024	57.38887144244636	18.185697553944788	Sea:Klintehamn
207	798025	57.89019112671714	19.02302364299568	Sea:Stra
208	798031	57.638014309971666	18.26751070009147	Ferry:Visby
209	806000	56.29888498972954	14.566295149355598	Zone:Olofstrsm
210	806011	56.279062335886366	14.519359547403477	Rail:Olofstrom
211	808000	56.18376341164376	15.645872684498487	Zone:Karlskrona
212	808031	56.16580199432971	15.630321387510836	Ferry:Karlskrona
213	808100	56.207803088026296	15.267117325525469	Zone:Ronneby
214	808200	56.16566522465784	14.836233809579774	Zone:Karlshamn
215	808201	56.17592016057569	14.84585446497988	Road:Karlshamn
216	808211	56.1630232182022	14.829224673697738	Rail:Karlshamn
217	808221	56.156217015413006	14.825809692848456	Sea:Karlshamn
218	808231	56.15987935437911	14.817211569729833	Ferry:Karlshamn
219	808300	56.045759712740384	14.675570563478846	Zone:Solvesborg
220	808321	56.03198538000771	14.577476653809263	Sea:Solvesborg
221	821400	55.917094657105345	13.10198932227661	Zone:Svalov
222	823000	55.653201776201676	13.201247673341959	Zone:Staffanstorp
223	823100	55.64408086852389	13.028768193339877	Zone:Burlov
224	823101	55.63742575448234	13.068030175860214	Road:Burlov
225	823300	55.47500186749803	13.021710907454194	Zone:Vellinge
226	825600	56.23170538317295	14.128292145726775	Zone:Vastra-Getinge
227	825611	56.14788568510659	14.068220169546693	Rail:Vastra-Getinge
228	825700	56.308283921408716	13.3330393714391	Zone:Orkelljunga
229	826000	56.07700298908467	12.941473966664969	Zone:Bjuv
230	826011	56.05577714887224	12.976333042472682	Rail:Billesholm
231	826012	56.08293118285218	12.912388325900215	Rail:Bjuv
232	826100	55.77882794609688	13.07012749100916	Zone:Kavlinge
233	826121	55.74123947111708	12.925416372524992	Sea_Barseback
234	826200	55.66754999071284	13.074814329986655	Zone:Lomma
235	826211	55.62950683129469	13.063971945673307	Rail:Lomma
236	826300	55.51720233041146	13.224247905266889	Zone:Svedala
237	826301	55.542285790456994	13.367032097015842	Road:Svedala
238	826341	55.539163159175644	13.348619126198077	Air:Sturup
239	826400	55.47574169459277	13.489878125009328	Zone:Skurup
240	826500	55.65159230685917	13.725801712336096	Zone:Sjobo
241	826600	55.84967147200986	13.70239627200686	Zone:Horby
242	826700	55.952694920214256	13.530302541494232	Zone:Hoor
243	827000	55.59157211752549	13.965293554918704	Zone:Tomelilla
244	827200	56.047308371799865	14.473280991155796	Zone:Bromolla
245	827211	56.06444543332536	14.461403209218727	Rail:Bromolla
246	827300	56.410844091746846	14.088059128360625	Zone:Osby
247	827301	56.36402649378036	14.016658425098045	Road:Osby
248	827311	56.389831126858176	14.04191067932976	Rail:Osby
249	827500	56.146367896193006	13.327339132727502	Zone:Perstorp
250	827501	56.141694968431594	13.381300588553346	Road:Perstorp
251	827511	56.12536087656579	13.385622778404526	Rail:Perstorp
252	827600	56.15072717775175	13.190304538196159	Zone:Klippan
253	827601	56.126456562484655	13.129499626289595	Road:Klippan
254	827700	56.13918286213963	12.989979207996733	Zone:Astorp
255	827711	56.13491771735951	12.952445678708603	Rail:Astorp
256	827800	56.38574042333499	12.777263106475097	Zone:Bastad
257	827811	56.35042639670151	12.801718836832507	Rail:Grevie
258	828000	55.59161687058069	13.013466141904322	Zone:Malmo
259	828001	55.62787064426105	13.02672289461749	Road:Malmo-1
260	828003	55.57145563833968	12.919626695420964	Road:Malmo-3
261	828006	55.51480084224714	12.993103976238526	Road:Malmo-6
262	828007	55.55550712766208	13.048268875549125	Road:Malmo-7
263	828009	55.60223698315427	13.099445827547044	Road:Malmo-9
264	828011	55.610661657599735	13.012376163534567	Rail:Malmo
265	828012	55.55319069322934	13.04841542332964	Rail:Fosieby
266	828021	55.625694433185814	13.003323626475222	Sea:Malmo
267	828031	55.62796461013116	12.994836670181497	Ferry:Malmo
268	828100	55.70129009896888	13.177395624172453	Zone:Lund
269	828101	55.68517642960159	13.18164505887208	Road:Lund-1
270	828111	55.70836537456617	13.18605941134236	Rail:Lund
271	828200	55.86009415900239	12.813614531849156	Zone:Landskrona
272	828211	55.86762847088116	12.83307471959046	Rail:Landskrona
273	828221	55.86518869584512	12.827233122478114	Sea:Landskrona
274	828300	56.05333036875757	12.744069483381207	Zone:Helsingborg
275	828301	56.016233321505936	12.711093993442441	Road:Helsingborg-1
276	828302	56.00915571769034	12.771190307922204	Road:Helsingborg-2
277	828306	56.046463798977484	12.781724432318263	Road:Helsingborg-6
278	828311	56.028184431693305	12.71581160866586	Rail:Helsingborgs_godsbang
279	828321	56.02090535339856	12.701349545081507	Sea:Helsingborg
280	828331	56.04257126637235	12.692032775524195	Ferry:Helsingborg
281	828400	56.187298738091386	12.535231655002502	Zone:Hoganas
282	828421	56.197874814477046	12.542775357100057	Sea:Hoganas
283	828500	55.822528757916	13.34956424922464	Zone:Eslov
284	828511	55.83589015652308	13.305163798624202	Rail:Eslov
285	828600	55.42187151749382	13.849971803069817	Zone:Ystad
286	828611	55.42737890633218	13.829932518458037	Rail:Ystad
287	828621	55.42392122442601	13.829213115728551	Sea:Ystad
288	828631	55.42445118502594	13.828249370154648	Ferry:Ystad
289	828700	55.35692781655565	13.209817887444512	Zone:Trelleborg
290	828711	55.37032474409748	13.161759070400448	Rail:Trelleborg
291	828721	55.36997243840383	13.144984316626319	Sea:Trelleborg
292	828731	55.367614389887194	13.156645734331352	Ferry:Trelleborg
293	829000	55.99858608256631	14.16080450342683	Zone:Kristianstad
294	829011	55.92765869044094	14.316909992938628	Rail:Arhus
295	829012	56.037933595255446	14.151749101341762	Rail:Kristianstad
296	829021	55.92796038330582	14.321097884251305	Sea:_Arhus
297	829031	55.928228752832815	14.324150086169025	Ferry:Kristianstad
298	829100	55.56922514029588	14.299388316720993	Zone:Simrishamn
299	829200	56.23594965106616	12.902133457516525	Zone:Angelholm
300	829300	56.18154951912769	13.77612506223848	Zone:Hassleholm
301	829301	56.29684110154792	13.68922100782807	Road:Hassleholm-1
302	829302	56.16161579982794	13.814438927070269	Road:Hassleholm-2
303	829311	56.16748168375852	13.76742490644832	Rail:Hassleholms_godsbanggrd
304	831500	57.00787991341911	13.189719752900704	Zone:Hylte
305	831511	56.99907636030187	13.236428583454204	Rail:Hyltebruk
306	831512	57.0038482306294	13.0990030101292	Rail:Brunngard
307	838000	56.62219590825319	12.78294203813822	Zone:Halmstad
308	838001	56.65467000679761	12.89344807883884	Road:Halmstad-1
309	838002	56.63972874505035	12.929507630359318	Road:Halmstad-2
310	838011	56.6597873586226	12.872553776509484	Rail:Halmstad
311	838021	56.65596844100613	12.853728469140584	Sea:Halmstad
312	838100	56.51808266025759	13.059367203622669	Zone:Laholm
313	838200	56.85513058024055	12.37532453412798	Zone:Falkenberg
314	838211	56.902063421676225	12.484986524274035	Rail:Falkenberg
315	838221	56.89082402450031	12.480701194524999	Sea:Falkenberg
316	838300	57.14085349200896	12.246177059391664	Zone:Varberg
317	838301	57.120102046633136	12.291998357331684	Road:Varberg-1
318	838311	57.1112503319661	12.248308986557175	Rail:Varberg
319	838312	57.27826066206231	12.362092890196424	Rail:Jarlevsby
320	838321	57.11496434788795	12.245951899352477	Sea:Varberg
321	838322	57.24975376187081	12.11286791110312	Sea:Ringhals
322	838331	57.11920417863109	12.250758898935542	Ferry:Varberg
323	838400	57.44091111171708	11.937297618701946	Zone:Kungsbacka
324	838401	57.5042598627853	12.072748485890653	Road:Kungsbacka
325	840100	57.69328659745679	12.266294531557723	Zone:Harryda
326	840101	57.67247227033263	12.301408336182462	Road:Harryda-1
327	840102	57.66094347461682	12.128881946523013	Road:Hrryda-2
328	840103	57.68676739876901	12.16207771225402	Road:Harryda-3
329	840141	57.654322121842604	12.272244996494454	Air:Landvetter
330	840200	57.689421816227835	12.132334124605805	Zone:Partille
331	840700	57.70123476210946	11.644351870076576	Zone:Ockero
332	841500	58.04074957394851	11.859173410361837	Zone:Stenungsund
333	841511	58.0821755094155	11.82225721707741	Rail:Stenungsund
334	841521	58.08613327480213	11.804782172902316	Sea:Stenungsund
335	841900	58.01746514449344	11.692345538285531	Zone:Tjorn
336	841921	58.01261231928466	11.70138038141723	Sea:Wallhamn
337	842100	58.19490798267754	11.620700357764045	Zone:Orust
338	842700	58.37181118653833	11.274585056487991	Zone:Sotenas
339	843000	58.484156538042285	11.672063929431994	Zone:Munkedal
340	843011	58.47961127810647	11.69126799288963	Rail:Munkedal
341	843500	58.70481995467427	11.414554093627736	Zone:Tanum
342	843800	58.93159955372425	11.896776719093113	Zone:Dals-Ed
343	843900	58.5998011302095	11.949488391582936	Zone:Fargelanda
344	844000	57.93133647261155	12.107648964992098	Zone:Ale
345	844001	57.960836316385276	12.120490161009261	Road:Ale
346	844011	57.85662291383214	12.014813333603248	Rail:Ale
347	844100	57.801260735620936	12.272435769904757	Zone:Lerum
348	844200	57.987639479034186	12.775149457016095	Zone:Vargarda
349	844300	57.6913067283502	12.528229818843352	Zone:Bollebygd
350	844400	58.34201709032817	12.679943489093995	Zone:Grastorp
351	844500	58.19048361637238	12.727262703897301	Zone:Essunga
352	844600	58.60641314514895	14.446186214187495	Zone:Karlsborg
353	844700	58.94331509032292	14.085420434784814	Zone:Gullspang
354	844721	58.95120895476528	14.034629143235385	Sea:Otterbacken
355	845200	57.44962115134066	13.356438487930482	Zone:Tranemo
356	845211	57.5412548956248	13.353183701581644	Rail:Limmared
357	845212	57.48427953743383	13.542529815847088	Rail:Hestra
358	846000	58.99439254700238	12.203179147211813	Zone:Bengtsfors
359	846011	58.980975264708455	12.248791141960496	Rail:Bengtsfors
360	846100	58.76657153535547	12.416984398960597	Zone:Mellerud
361	846111	58.702464375243125	12.466399003892406	Rail:Mellerud
362	846112	58.80568738598597	12.427045899535912	Rail:Sundsbruk
363	846200	58.10632741898895	12.225395956111809	Zone:Lilla_Edet
364	846211	58.12018860199482	12.131823868976936	Rail:Lilla_Edet
365	846300	57.5417731943655	12.655178598114178	Zone:Mark
366	846500	57.463129303051616	13.138924464671861	Zone:Svenljunga
367	846600	58.055090974984815	13.094846463934458	Zone:Herrljunga
368	846611	58.07954044786108	13.024890528025534	Rail:Herrljunga
369	847000	58.269934015224116	13.061328746844643	Zone:Vara
370	847001	58.25742966624003	12.96775356795881	Road:Vara
371	847100	58.537603867831756	13.418340237922525	Zone:Gotene
372	847200	58.42393317435461	14.19634471924395	Zone:Tibro
373	847201	58.415345925365806	14.132863903597718	Road:Tibro-1
374	847300	58.68354020695573	14.132768162443451	Zone:Toreboda
375	848000	57.69929123155262	11.862788666166365	Zone:Goteborg
376	848001	57.77643159405051	12.000947745692939	Road:Goteborg-1
377	848002	57.739319768287295	11.997468503327777	Road:Goteborg-2
378	848007	57.71556321097175	11.988688551123817	Road:Goteborg-7
379	848009	57.700673592067695	11.813812962217972	Road:Goteborg-9
380	848053	57.69425245971042	11.855335226596338	Road:Goteborg-12
381	848057	57.73566531675846	11.949879187454671	Road:Goteborg-16
382	848011	57.697514468069286	11.841958066834247	Rail:Goteborg
383	848012	57.78481585791899	12.008497214476773	Rail:Agnesberg
384	848013	57.7279341781035	12.029157335374077	Rail:Savenas_rangerbangnrd_(O
385	848021	57.68954470053327	11.857589633308578	Sea:Goteborg
386	848031	57.69529336102659	11.91401350664654	Ferry:Goteborg
387	848100	57.638188795848905	12.011861251172542	Zone:Molndal
388	848101	57.64917048972841	11.98983526175288	Road:Molndal-1
389	848200	57.887949518051386	11.859018207818153	Zone:Kungalv
390	848201	57.87760470436624	11.924705862048086	Road:Kungalv
391	848400	58.31455605229809	11.435731288056752	Zone:Lysekil
392	848411	58.276356183741576	11.449471153929213	Rail:Lysekil
393	848421	58.27481703975044	11.44843091305923	Sea:Lysekil
394	848422	58.35432988896823	11.437192313662964	Sea:Brofjorden
395	848500	58.31704194551694	12.051947782735585	Zone:Uddevalla
396	848501	58.369087651864476	11.975424343494353	Road:Uddevalla
397	848511	58.35061103856991	11.913390890206923	Rail:Uddevalla
398	848521	58.34506210335594	11.906542161650753	Sea:Uddevalla
399	848600	58.921752462950515	11.113927837188811	Zone:Stromstad
400	848621	58.932569155539	11.169054881650837	Sea:Stromstad
401	848631	58.932282254832444	11.169990983617657	Ferry:Stromstad
402	848700	58.3874734670339	12.350836366652258	Zone:Vanersborg
403	848701	58.34198780002579	12.252048924827674	Road:Vanersborg
404	848711	58.35757884027523	12.381457649130668	Rail:Vanersborg
405	848721	58.38029381836366	12.310760890279457	Sea:Vanersborg
406	848800	58.305876073239666	12.324676399064195	Zone:Trollhattan
407	848801	58.299710457069665	12.343576424464056	Road:Trollhattan
408	848811	58.30022547150355	12.314895734078915	Rail:Trollhattan
409	848821	58.29825826253206	12.304257632221482	Sea:Trollhattan
410	848900	57.96086593371223	12.527281787217177	Zone:Alingsas
411	848901	57.928409914635445	12.558904913521726	Road:Alingsas
412	849000	57.66334451876103	12.889440576066203	Zone:Boras
413	849001	57.72949969642143	12.923547924476242	Road:Boras-1
414	849002	57.70196582501532	12.845905988796932	Road:Boras-2
415	849003	57.68906150273772	12.821673073620428	Road:Boras-3
416	849004	57.71610887543227	12.879989298508507	Road:Boras-4
417	849100	57.82886073528226	13.4655119510782	Zone:Ulricehamn
418	849200	59.02090662002854	12.742224715840997	Zone:Amal
419	849211	59.04393894233076	12.697162413768016	Rail:Amal
420	849300	58.69714544498607	13.82148164813117	Zone:Mariestad
421	849301	58.70209818398985	13.82286764111361	Road:Mariestad
422	849311	58.701738232834686	13.823777221895604	Rail:Mariestad
423	849400	58.475433818488824	13.011090866831676	Zone:Lidkoping
424	849401	58.49398383909756	13.19638860723864	Road:Lidkoping
425	849421	58.50791400528442	13.165119435856504	Sea:Lidkoping
426	849500	58.359716330289054	13.468010135093062	Zone:Skara
427	849501	58.37056007577664	13.407014459822756	Road:Skara
428	849600	58.42896226321485	13.90511938451122	Zone:Skovde
429	849611	58.39702308922693	13.866057501227543	Rail:Skovde
430	849700	58.29831183134252	14.20209464152771	Zone:Hjo
431	849800	58.11482323937974	13.977910090598037	Zone:Tidaholm
432	849900	58.12709593873514	13.517234895491082	Zone:Falkoping
433	849911	58.18686401348462	13.575077223516248	Rail:Falkoping
434	871500	59.53209475210557	13.295242736220668	Zone:Kil
435	871511	59.505252240985925	13.316368695632834	Rail:Kil
436	873000	59.79654301333588	12.295111266717043	Zone:Eda
437	873700	60.49539396374553	12.966351013631588	Zone:Torsby
438	876000	59.56790913701661	14.35259880675405	Zone:Storfors
439	876011	59.53619887104335	14.28177164346714	Rail:Storfors
440	876100	59.32844184432576	13.450991111829294	Zone:Hammar
441	876111	59.324821831055104	13.448695413566977	Rail:Skoghall
442	876121	59.31615529808436	13.43749398262406	Sea:Skoghall
443	876200	59.8584303201031	13.458200393671607	Zone:Munkfors
444	876300	59.55300692062117	13.453075203803007	Zone:Forshaga
